,sp500_close,nasdaq_close,sentiment_hesitant,sentiment_mean,sp500_return,nasdaq_return,hesitant_return,hesitant_mean_return,sp500_diff,nasdaq_diff,hesitant_diff,sentiment_mean_diff
2017-02-28,2363.639893,5825.439941,0.8824622397126473,0.4940788056025196,-0.002578376200021104,-0.006219819787021796,-0.03369013716742497,-0.0886817833697573,-6.110106999999971,-36.459961000000476,-0.030766812018085843,-0.04807957177466238
2017-03-01,2395.959961,5904.029785,0.9198909245385244,0.559059416908652,0.013673854505382499,0.013490799801552766,0.04241392225242957,0.13151871840948504,32.32006799999999,78.58984400000008,0.037428684825877134,0.06498061130613242
2017-03-02,2381.919922,5861.220215,0.8730494604236322,0.47090300375572847,-0.005859880477359969,-0.007250906848194294,-0.05092067207684525,-0.15768701945919994,-14.040038999999979,-42.80956999999944,-0.046841464114892206,-0.08815641315292355
2017-03-03,2383.1201170000004,5870.75,0.8921090147126539,0.5088169913384422,0.0005038771408372167,0.001625904615494722,0.021831013193426063,0.08051336959061062,1.200195000000349,9.52978499999972,0.01905955428902173,0.03791398758271369
2017-03-06,2375.310059,5849.180176,0.878073484831667,0.4703914440734645,-0.003277240599115161,-0.003674117276327604,-0.01573297618285774,-0.0755193869683859,-7.810058000000481,-21.569824000000153,-0.014035529880986886,-0.038425547264977655
2017-03-07,2368.389893,5833.930176,0.8555351696178104,0.43122374462140306,-0.002913373760945248,-0.002607202982491952,-0.025667914591655627,-0.08326618169939404,-6.920165999999881,-15.25,-0.02253831521385663,-0.039167699452061444
2017-03-08,2362.97998,5837.549805,0.906300988274101,0.5197620659820045,-0.0022842155406883613,0.0006204443472583865,0.05933808504794613,0.20531875265434296,-5.4099129999999604,3.6196289999998044,0.050765818656290596,0.08853832136060141
2017-03-09,2364.8701170000004,5838.810059,0.887647935888213,0.48634555465186263,0.0007998954777435063,0.00021588749425682785,-0.020581520518265783,-0.06429193955701029,1.8901370000003226,1.2602540000007139,-0.01865305238588799,-0.03341651133014184
2017-03-10,2372.600098,5861.72998,0.8897055676383797,0.4804422114464129,0.003268670420600417,0.00392544384359117,0.0023180719145228235,-0.01213816626673081,7.729980999999498,22.919920999999704,0.0020576317501667107,-0.005903343205449718
2017-03-13,2373.469971,5875.779785,0.9246388596036951,0.5637744140705528,0.0003666327927462909,0.002396870044839572,0.03926387923820873,0.17344896147501498,0.8698730000000978,14.049804999999651,0.03493329196531536,0.08333220262413993
2017-03-14,2365.449951,5856.819824,0.8796667390570679,0.46853940759410095,-0.003379027372577559,-0.003226799113268619,-0.04863749785067695,-0.16892395983144748,-8.020019999999931,-18.959960999999566,-0.04497212054662714,-0.09523500647645189
2017-03-15,2385.26001,5900.049805,0.9070454806931653,0.506613257604466,0.008374752968933086,0.007381135547802176,0.031123993235716796,0.08126072085562686,19.81005899999991,43.2299809999995,0.027378741636097326,0.03807385001036501
2017-03-16,2381.3798829999996,5900.759765999999,0.9133985497499763,0.54179766925345,-0.0016267102889132579,0.00012033135710098897,0.007004135064931916,0.06945023866006661,-3.880127000000357,0.7099609999995664,0.006353069056810989,0.035184411648984004
2017-03-17,2378.25,5901.0,0.9115253190728432,0.5463152724396592,-0.0013143148736339816,4.071238442637792e-05,-0.0020508360535999026,0.008338173902508794,-3.1298829999996087,0.24023400000078254,-0.0018732306771330753,0.004517603186209196
2017-03-20,2373.469971,5901.529785,0.9285209202999736,0.5717904751301801,-0.0020098934090192477,8.977885104211047e-05,0.01864523219653136,0.04663095464411482,-4.780029000000013,0.5297849999997197,0.016995601227130397,0.02547520269052095
2017-03-21,2344.02002,5793.830078,0.8925162321244549,0.48753482399462844,-0.012407972866659844,-0.01824945580614401,-0.03877638875803335,-0.1473540655191381,-29.449951000000056,-107.69970699999976,-0.03600468817551872,-0.08425565113555167
2017-03-22,2348.449951,5821.640136999999,0.8350901768360328,0.42263035301107477,0.0018898861623204422,0.004799943841224952,-0.06434174889092037,-0.1331278665424499,4.429931000000124,27.810058999999455,-0.05742605528842204,-0.06490447098355367
2017-03-23,2345.959961,5817.689941,0.8387470662366624,0.4344721622023652,-0.0010602695616058755,-0.0006785366163212236,0.004379035345002835,0.02801930601274183,-2.4899900000000343,-3.950195999999778,0.0036568894006295816,0.011841809191290409
2017-03-24,2343.97998,5828.740234000001,0.8727658992577811,0.48743972710232847,-0.0008439960753447995,0.001899429689802501,0.04055910821096087,0.12191244804147527,-1.9799809999999525,11.050293000001147,0.034018833021118744,0.05296756489996329
2017-03-27,2341.590088,5840.370117,0.9028219682389267,0.5301981391488295,-0.0010195872065427158,0.0019952652774197777,0.03443772150894753,0.08772040863531161,-2.3898920000001453,11.629882999999609,0.030056068981145545,0.04275841204650105
2017-03-28,2358.570068,5875.140136999999,0.889619825885772,0.5027826824631183,0.007251474152977444,0.005953393244512162,-0.014623195732495486,-0.051707945881748096,16.97998000000007,34.77001999999902,-0.013202142353154644,-0.027415456685711215
2017-03-29,2361.1298829999996,5897.549805,0.9055334581451677,0.5233902630295227,0.0010853249749624982,0.003814320591073228,0.01788812681141727,0.040987053224364134,2.5598149999996167,22.409668000000238,0.015913632259395682,0.020607580566404438
2017-03-30,2368.060059,5914.339844,0.8553394841348344,0.4538419183862775,0.002935110029269161,0.0028469516248537108,-0.05543028096736169,-0.1328804709523651,6.930176000000301,16.790039000000434,-0.05019397401033332,-0.06954834464324522
2017-03-31,2362.719971,5911.740234000001,0.8984027984481336,0.49430101223163814,-0.0022550475355151978,-0.0004395435616768584,0.050346459051703096,0.08914798789239375,-5.340087999999923,-2.599609999999302,0.04306331431329924,0.040459093845360616
2017-04-03,2358.840088,5894.680176,0.904769752277982,0.527765542721077,-0.0016421256211577306,-0.0028857929010283057,0.00708697016621751,0.06770071203851158,-3.8798830000000635,-17.060058000000936,0.00636695382984831,0.03346453048943887
2017-04-04,2360.159912,5898.609863000001,0.8306236238607718,0.40535318384983177,0.000559522456275996,0.0006666497388612136,-0.08195027323861004,-0.23194458327102252,1.3198240000001533,3.9296870000007402,-0.07414612841721013,-0.12241235887124524
2017-04-05,2352.949951,5864.47998,0.8745047755476063,0.4807205589179986,-0.0030548612250135276,-0.005786089229953273,0.05282916404769855,0.1859301420858892,-7.209961000000021,-34.12988300000052,0.043881151686834485,0.07536737506816682
2017-04-06,2357.48999,5878.950195,0.8816048083942355,0.4747473811449751,0.0019295093795217433,0.002467433608665859,0.008118918324011792,-0.012425467690559855,4.540038999999979,14.47021500000028,0.0071000328466291895,-0.005973177773023475
2017-04-07,2355.540039,5877.810059,0.9177635688815371,0.5748575826148137,-0.0008271301291931099,-0.00019393530514510982,0.041014704256390644,0.21087046594843173,-1.9499510000000555,-1.140135999999984,0.0361587604873016,0.10011020146983857
2017-04-10,2357.159912,5880.930176,0.8972425138554109,0.5099510258715699,0.0006876864639022706,0.0005308298445645399,-0.022359849226892825,-0.11290893380584444,1.6198730000000978,3.1201169999994818,-0.020521055026126223,-0.06490655674324375
2017-04-11,2353.780029,5866.77002,0.8641209665744214,0.4573400395040021,-0.0014338793828936325,-0.0024078088969304856,-0.03691482154436454,-0.10316870385278487,-3.3798830000000635,-14.160155999999915,-0.03312154728098948,-0.052610986367567836
2017-04-12,2344.929932,5836.160156,0.8728836225812653,0.4936699648616691,-0.0037599507562140477,-0.0052174985376365335,0.010140543217671327,0.07943744745609371,-8.850097000000005,-30.609864000000016,0.008762656006843894,0.03632992535766699
2017-04-13,2328.949951,5805.149902,0.8605139206043947,0.4671777162993432,-0.006814694452883074,-0.005313468645667507,-0.014171078087467426,-0.05366388568879066,-15.979980999999952,-31.010253999999804,-0.012369701976870595,-0.026492248562325904
2017-04-17,2349.01001,5856.790039,0.917408998167157,0.5673163309737521,0.00861334911528977,0.008895573391172862,0.06611755626544813,0.21434801186074837,20.06005899999991,51.64013700000032,0.05689507756276235,0.10013861467440893
2017-04-18,2342.189941,5849.470215,0.8986683529879462,0.5346129917319147,-0.0029033801350211164,-0.0012498013333682723,-0.02042779743457035,-0.057645686288820275,-6.820068999999876,-7.319824000000153,-0.018740645179210813,-0.03270333924183744
2017-04-19,2338.169922,5863.029785,0.8605528215876278,0.4557653924357635,-0.0017163505528009493,0.0023180851430320004,-0.042413345561340465,-0.14748537823729113,-4.0200190000000475,13.55956999999944,-0.038115531400318425,-0.0788475992961512
2017-04-20,2355.840088,5916.779785,0.9123224743462333,0.5409850526845584,0.007557263410900905,0.00916761503370056,0.06015859975114135,0.1869814199655495,17.67016599999988,53.75,0.051769652758605456,0.08521966024879496
2017-04-21,2348.689941,5910.52002,0.8635724822564959,0.4688295094490767,-0.0030350731513657525,-0.0010579682238418542,-0.05343504458187487,-0.13337807186616435,-7.1501469999998335,-6.259764999999788,-0.048749992089737404,-0.07215554323548173
2017-04-24,2374.149902,5983.819824,0.9187195724563204,0.5538034746612024,0.010840068991465168,0.012401582898284413,0.06385924902994411,0.18124704929939006,25.45996100000002,73.29980400000022,0.055147090199824556,0.08497396521212569
2017-04-25,2388.610107,6025.490234000001,0.8705899215491213,0.4648589892139175,0.006090687444722187,0.006963847713607363,-0.05238774959209591,-0.16060658612100265,14.46020499999986,41.67041000000063,-0.04812965090719912,-0.0889444854472849
2017-04-26,2387.449951,6025.22998,0.8975173416136611,0.5114594410868027,-0.00048570337896503,-4.319217024573163e-05,0.030930084759797527,0.10024642516150384,-1.1601559999999154,-0.26025400000071386,0.026927420064539853,0.04660045187288525
2017-04-27,2388.77002,6048.939941,0.8941872917282112,0.4994141262799174,0.000552920072501184,0.0039351130294946746,-0.0037102902986395625,-0.023550869999173774,1.3200689999998758,23.709960999999566,-0.003330049885449937,-0.012045314806885365
2017-04-28,2384.199951,6047.609863000001,0.9000516407437709,0.49990619415883614,-0.0019131473359665918,-0.00021988613095391685,0.006558300559411423,0.0009852902691882548,-4.570068999999876,-1.3300779999990482,0.005864349015559656,0.000492067878918756
2017-05-01,2388.330078,6091.600098,0.9296516941983918,0.5639313734542414,0.0017322905313656989,0.007273986913265862,0.03288706126924068,0.1280743868419889,4.130126999999902,43.9902349999993,0.02960005345462091,0.06402517929540524
2017-05-02,2391.169922,6095.370117,0.9273548288101258,0.5704206631943254,0.0011890500505600254,0.0006188881310902339,-0.0024706730516385056,0.011507233052729937,2.8398440000000846,3.7700190000005023,-0.0022968653882660117,0.006489289740084003
2017-05-03,2388.1298829999996,6072.549805,0.9224608281388449,0.5555817300420592,-0.0012713605051780652,-0.0037438763458111923,-0.005277376597650596,-0.026014017565859082,-3.0400390000004336,-22.82031200000074,-0.004894000671280874,-0.014838933152266143
2017-05-04,2389.52002,6075.339844,0.8721833729503135,0.4711826402646539,0.0005821027616195185,0.0004594509867508201,-0.05450362080953741,-0.15191120444334283,1.3901370000003226,2.7900390000004336,-0.05027745518853144,-0.08439908977740535
2017-05-05,2399.290039,6100.759765999999,0.8733618919222914,0.46640290171859883,0.004088695184901736,0.0041841152351507205,0.0013512284326073765,-0.010144131251037525,9.770019000000048,25.419921999999133,0.0011785189719779599,-0.004779738546055068
2017-05-08,2399.3798829999996,6102.660156,0.9159956448531176,0.5457624001189633,3.7446077189251525e-05,0.00031150054630768587,0.048815678042682054,0.17015223985086925,0.08984399999962989,1.900390000000698,0.04263375293082616,0.07935949840036444
2017-05-09,2396.919922,6120.589844,0.9008134795988878,0.5090779645261168,-0.0010252486558834928,0.0029380118737845073,-0.016574495020294844,-0.06721686137566485,-2.4599609999995664,17.92968800000017,-0.015182165254229774,-0.03668443559284651
2017-05-10,2399.6298829999996,6129.140136999999,0.8791435935521613,0.48255035303169624,0.001130601391863939,0.0013969720595443658,-0.024055907840517254,-0.05210913326235633,2.7099609999995664,8.550292999999328,-0.021669886046726483,-0.02652761149442051
2017-05-11,2394.439941,6115.959961,0.8838193007950914,0.4992335358965889,-0.0021628093718816244,-0.0021504119183757275,0.0053184795717364786,0.03457293681390561,-5.189941999999519,-13.180175999999847,0.004675707242930094,0.016683182864892676
2017-05-12,2390.899902,6121.22998,0.8736856739006407,0.4984948674187043,-0.0014784413421209397,0.0008616830446253054,-0.011465722558145597,-0.0014796050841376918,-3.540038999999979,5.270019000000502,-0.010133626894450742,-0.0007386684778846186
2017-05-15,2402.320068,6149.669922,0.9163859541446451,0.5520002544118559,0.0047765136426025645,0.004646115583456734,0.04887373287622476,0.10733387741826106,11.420165999999881,28.439941999999974,0.04270028024400441,0.05350538699315155
2017-05-16,2400.669922,6169.870117,0.8856186751571784,0.48020285323895234,-0.0006868968136181097,0.003284760849966206,-0.033574585957272585,-0.13006769580097755,-1.6501459999999497,20.20019500000035,-0.030767278987466673,-0.07179740117290351
2017-05-17,2357.030029,6011.240234000001,0.853335582811935,0.45214114964703284,-0.0181782145892192,-0.02571040880794595,-0.03645258761002734,-0.0584371862904276,-43.63989300000003,-158.6298829999996,-0.0322830923452434,-0.028061703591919507
2017-05-18,2365.719971,6055.129883,0.8838039932623926,0.4950288082393663,0.003686818535649561,0.007301263514932543,0.03570507437420711,0.0948545794290434,8.689941999999974,43.889648999998826,0.03046841045045756,0.042887658592333455
2017-05-19,2381.72998,6083.700195,0.8784229986772236,0.5014925972390505,0.006767499617984285,0.004718364849648049,-0.006088447920795215,0.013057399674724968,16.010009000000082,28.57031200000074,-0.005380994585168941,0.006463788999684195
2017-05-22,2394.02002,6133.620117,0.911692042074322,0.5435047173883129,0.005160131544382551,0.00820551973304462,0.037873602407036966,0.08377415814422506,12.290039999999863,49.91992200000004,0.03326904339709835,0.042012120149262366
2017-05-23,2398.419922,6138.709961,0.8623818771270055,0.47085971158699663,0.0018378718487075396,0.0008298270683395614,-0.05408642685431775,-0.13366030409155438,4.399902000000111,5.089843999999175,-0.04931016494731644,-0.07264500580131622
2017-05-24,2404.389893,6163.02002,0.8718987207446318,0.45530307870519804,0.002489126672622799,0.003960125035136874,0.011035532946646942,-0.03303878522408754,5.969970999999987,24.310059000000365,0.00951684361762628,-0.015556632881798593
2017-05-25,2415.070068,6205.259765999999,0.8771579352969623,0.4963890266171375,0.004441948051392863,0.006853741487602649,0.0060319099308219215,0.0902386780005544,10.680174999999963,42.239745999999286,0.005259214552330471,0.04108594791193948
2017-05-26,2415.820068,6210.189941,0.9026681692844506,0.5378860798978429,0.00031054999601765054,0.0007945154894262174,0.02908282871413781,0.08359784575316942,0.75,4.930175000000418,0.025510233987488307,0.041497053280705354
2017-05-30,2412.909912,6203.189941,0.900148762310966,0.4987171081735405,-0.0012046244828196606,-0.00112717969442222,-0.002791066594806102,-0.07282019964476771,-2.9101559999999154,-7.0,-0.002519406973484628,-0.03916897172430239
2017-05-31,2411.800049,6198.52002,0.8694493598705453,0.4667860028522685,-0.00045996868531250623,-0.0007528257306992359,-0.034104809922312906,-0.06402648876076011,-1.1098630000001322,-4.669920999999704,-0.030699402440420687,-0.03193110532127197
2017-06-01,2430.060059,6246.830078,0.8893877941281936,0.5030245984743645,0.007571112707942307,0.007793805270310372,0.022932254801610208,0.0776342808067556,18.260009999999966,48.310058000000026,0.019938434257648296,0.036238595622096026
2017-06-02,2439.070068,6305.799805,0.8766652516280181,0.4674441836092866,0.003707730994808367,0.009439944141858225,-0.014304831462912615,-0.07073295217170428,9.010009000000082,58.96972699999969,-0.01272254250017546,-0.03558041486507796
2017-06-05,2436.100098,6295.680176,0.8886939206474925,0.5063664545001508,-0.0012176648957179514,-0.0016048129203175554,0.013720937378476572,0.08326613584178744,-2.969970000000103,-10.119628999999804,0.012028669019474414,0.03892227089086425
2017-06-06,2429.330078,6275.060059,0.8658958730985344,0.48197284814895236,-0.0027790401574869783,-0.003275280259408042,-0.0256534302972925,-0.04817381983820024,-6.770019999999931,-20.620116999999482,-0.02279804754895809,-0.02439360635119847
2017-06-07,2433.139893,6297.379883,0.8916497246430202,0.5066741563636987,0.0015682574527444704,0.003556910020006354,0.02974243479452987,0.051250414436442515,3.8098150000000714,22.319823999999244,0.02575385154448573,0.024701308214746365
2017-06-08,2433.790039,6321.759765999999,0.9020435601949832,0.5045500604146003,0.00026720452936990213,0.0038714327947426685,0.011656859487198634,-0.004192232665551132,0.6501459999999497,24.37988299999961,0.010393835551963049,-0.002124095949098459
2017-06-09,2431.77002,6207.919922,0.8713012978851767,0.47800301593838845,-0.0008299890161560519,-0.018007619430946753,-0.034080684865331,-0.05261528351497469,-2.0200190000000475,-113.83984399999918,-0.03074226230980648,-0.026547044476211812
2017-06-12,2429.389893,6175.459961,0.8852036393390086,0.49371727469032856,-0.0009787631973520172,-0.005228798278303692,0.01595583696199654,0.03287481088605837,-2.380126999999902,-32.459961000000476,0.013902341453831846,0.015714258751940102
2017-06-13,2440.350098,6220.370117,0.849759038502263,0.4481136548964715,0.004511505144390471,0.007272358056504835,-0.04004118291155301,-0.09236788366876725,10.96020499999986,44.910156000000825,-0.03544460083674561,-0.045603619793857075
2017-06-14,2437.919922,6194.890136999999,0.8616320105074706,0.46032457257247567,-0.000995830885900939,-0.00409621606443733,0.01397216324539996,0.027249599610673192,-2.4301759999998467,-25.479980000000978,0.01187297200520765,0.012210917676004185
2017-06-15,2432.459961,6165.5,0.8414355823966441,0.441813530777377,-0.0022395981716745172,-0.004744254756749,-0.023439737456981913,-0.040213021198611365,-5.459961000000021,-29.390136999999413,-0.02019642811082656,-0.01851104179509866
2017-06-16,2433.149902,6151.759765999999,0.8727857590498604,0.4750163809590715,0.00028363920108120944,-0.002228567674965709,0.03725796401897141,0.07515127507134878,0.6899410000000898,-13.740234000000783,0.03135017665321638,0.0332028501816945
2017-06-19,2453.459961,6239.009765999999,0.9094546918367671,0.5372266738974164,0.008347228826019126,0.014182933553780863,0.04201366991462541,0.13096452129238267,20.31005899999991,87.25,0.03666893278690664,0.0622102929383449
2017-06-20,2437.030029,6188.029785,0.8877558382729958,0.48402347759621006,-0.0066966375083225005,-0.0081711654432437,-0.023859191401770175,-0.09903305045379318,-16.429932000000008,-50.9799809999995,-0.021698853563771325,-0.053203196301206346
2017-06-21,2435.610107,6233.950195,0.897536582835709,0.4935351728748167,-0.0005826444414320786,0.007420845017797717,0.011017381290040706,0.01965130973779261,-1.4199220000000423,45.92041000000063,0.009780744562713273,0.009511695278606624
2017-06-22,2434.5,6236.689941,0.8821632097035945,0.48747778654188545,-0.00045578189908535016,0.00043948795134696184,-0.017128408385921556,-0.012273464315921578,-1.1101069999999709,2.739745999999286,-0.01537337313211451,-0.006057386332931236
2017-06-23,2438.300049,6265.25,0.9132985147192159,0.5597429698641037,0.0015609155884164228,0.004579361691888328,0.03529426830901583,0.148243028333372,3.8000489999999445,28.560059000000365,0.03113530501562134,0.07226518332221821
