,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,display_text_range,extended_tweet,retweeted_status,extended_entities
0,Wed Apr 29 11:45:08 +0000 2020,1255463122808250372,1255463122808250372,Spotify sees rising searches for ‘chill’ and ‘instrumental' as stressed users cope with the coronavirus crisis https://t.co/3iBoULcnZd,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,4,4,58,109,"{'hashtags': [], 'urls': [{'url': 'https://t.co/3iBoULcnZd', 'expanded_url': 'https://trib.al/1hoWpta', 'display_url': 'trib.al/1hoWpta', 'indices': [111, 134]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
1,Wed Apr 29 11:43:02 +0000 2020,1255462594904760322,1255462594904760322,It's not too late to get your mom what she's missing the most. Our Mother's Day gift guide is here https://t.co/EtZQKOmD3O,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,2,6,"{'hashtags': [], 'urls': [{'url': 'https://t.co/EtZQKOmD3O', 'expanded_url': 'https://trib.al/ztvRQqb', 'display_url': 'trib.al/ztvRQqb', 'indices': [99, 122]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
2,Wed Apr 29 11:26:09 +0000 2020,1255458345638649863,1255458345638649863,"You need to wear protective gear when you leave the house because of the coronavirus. But if you're not careful, yo… https://t.co/SW7J45attJ","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,3,6,38,103,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SW7J45attJ', 'expanded_url': 'https://twitter.com/i/web/status/1255458345638649863', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': ""You need to wear protective gear when you leave the house because of the coronavirus. But if you're not careful, you could be putting yourself at further risk of contracting. Watch how to safely wear and discard of your gloves \U0001f9e4https://t.co/E4tK7w2GiM (Video via @QuickTake) https://t.co/xfTY1DGiOx"", 'display_text_range': [0, 274], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/E4tK7w2GiM', 'expanded_url': 'https://trib.al/R0P568k', 'display_url': 'trib.al/R0P568k', 'indices': [228, 251]}], 'user_mentions': [{'screen_name': 'QuickTake', 'name': 'Bloomberg QuickTake', 'id': 252751061, 'id_str': '252751061', 'indices': [263, 273]}], 'symbols': [], 'media': [{'id': 1255081763745017856, 'id_str': '1255081763745017856', 'indices': [275, 298], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'url': 'https://t.co/xfTY1DGiOx', 'display_url': 'pic.twitter.com/xfTY1DGiOx', 'expanded_url': 'https://twitter.com/business/status/1255458345638649863/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 158191, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/480x270/hdEnYXgcKCXUhJM2.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/1280x720/2xshcusFwQ-zrucb.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/pl/OXbdUe_2xBlYT6Zt.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/640x360/NeTCul1oOIPzaP0d.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1255081763745017856, 'id_str': '1255081763745017856', 'indices': [275, 298], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'url': 'https://t.co/xfTY1DGiOx', 'display_url': 'pic.twitter.com/xfTY1DGiOx', 'expanded_url': 'https://twitter.com/business/status/1255458345638649863/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 158191, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/480x270/hdEnYXgcKCXUhJM2.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/1280x720/2xshcusFwQ-zrucb.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/pl/OXbdUe_2xBlYT6Zt.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/640x360/NeTCul1oOIPzaP0d.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",,
3,Wed Apr 29 11:26:09 +0000 2020,1255458344615194625,1255458344615194625,"You need to wear protective gear when you leave the house because of the coronavirus. But if you're not careful, yo… https://t.co/LVUu1DFrKA","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,3,24,60,"{'hashtags': [], 'urls': [{'url': 'https://t.co/LVUu1DFrKA', 'expanded_url': 'https://twitter.com/i/web/status/1255458344615194625', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': ""You need to wear protective gear when you leave the house because of the coronavirus. But if you're not careful, you could be putting yourself at further risk of contracting. Watch how to safely wear and discard of your gloves \U0001f9e4https://t.co/yRBQ8fBOhP (Video via @QuickTake) https://t.co/As67IjC5PM"", 'display_text_range': [0, 274], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/yRBQ8fBOhP', 'expanded_url': 'https://trib.al/51AvIoX', 'display_url': 'trib.al/51AvIoX', 'indices': [228, 251]}], 'user_mentions': [{'screen_name': 'QuickTake', 'name': 'Bloomberg QuickTake', 'id': 252751061, 'id_str': '252751061', 'indices': [263, 273]}], 'symbols': [], 'media': [{'id': 1255081763745017856, 'id_str': '1255081763745017856', 'indices': [275, 298], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'url': 'https://t.co/As67IjC5PM', 'display_url': 'pic.twitter.com/As67IjC5PM', 'expanded_url': 'https://twitter.com/business/status/1255458344615194625/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 158191, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/480x270/hdEnYXgcKCXUhJM2.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/1280x720/2xshcusFwQ-zrucb.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/pl/OXbdUe_2xBlYT6Zt.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/640x360/NeTCul1oOIPzaP0d.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1255081763745017856, 'id_str': '1255081763745017856', 'indices': [275, 298], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255081763745017856/img/qb965mUtLlj62Y_v.jpg', 'url': 'https://t.co/As67IjC5PM', 'display_url': 'pic.twitter.com/As67IjC5PM', 'expanded_url': 'https://twitter.com/business/status/1255458344615194625/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 158191, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/480x270/hdEnYXgcKCXUhJM2.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/1280x720/2xshcusFwQ-zrucb.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/pl/OXbdUe_2xBlYT6Zt.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255081763745017856/vid/640x360/NeTCul1oOIPzaP0d.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",,
4,Wed Apr 29 11:17:15 +0000 2020,1255456106954010624,1255456106954010624,Here's a rundown of your top economic news today https://t.co/CKKfZvWK0d,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,5,2,7,"{'hashtags': [], 'urls': [{'url': 'https://t.co/CKKfZvWK0d', 'expanded_url': 'https://trib.al/WaToYV3', 'display_url': 'trib.al/WaToYV3', 'indices': [49, 72]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
5,Wed Apr 29 11:13:07 +0000 2020,1255455066762489856,1255455066762489856,"Fed decision, another big day for earnings, and U.S. coronavirus cases hit 1 million

Five things you need to know… https://t.co/RUba5CxWPA","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,2,3,12,"{'hashtags': [], 'urls': [{'url': 'https://t.co/RUba5CxWPA', 'expanded_url': 'https://twitter.com/i/web/status/1255455066762489856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': 'Fed decision, another big day for earnings, and U.S. coronavirus cases hit 1 million\n\nFive things you need to know to start your day https://t.co/or2IRtOtLm https://t.co/DzHo4ax8jo', 'display_text_range': [0, 156], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/or2IRtOtLm', 'expanded_url': 'https://trib.al/AT8NLNe', 'display_url': 'trib.al/AT8NLNe', 'indices': [133, 156]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1255455064413614080, 'id_str': '1255455064413614080', 'indices': [157, 180], 'media_url': 'http://pbs.twimg.com/media/EWxFurnWsAAbh3t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWxFurnWsAAbh3t.jpg', 'url': 'https://t.co/DzHo4ax8jo', 'display_url': 'pic.twitter.com/DzHo4ax8jo', 'expanded_url': 'https://twitter.com/business/status/1255455066762489856/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 388, 'resize': 'fit'}, 'large': {'w': 1100, 'h': 628, 'resize': 'fit'}, 'medium': {'w': 1100, 'h': 628, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1255455064413614080, 'id_str': '1255455064413614080', 'indices': [157, 180], 'media_url': 'http://pbs.twimg.com/media/EWxFurnWsAAbh3t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWxFurnWsAAbh3t.jpg', 'url': 'https://t.co/DzHo4ax8jo', 'display_url': 'pic.twitter.com/DzHo4ax8jo', 'expanded_url': 'https://twitter.com/business/status/1255455066762489856/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 388, 'resize': 'fit'}, 'large': {'w': 1100, 'h': 628, 'resize': 'fit'}, 'medium': {'w': 1100, 'h': 628, 'resize': 'fit'}}}]}}",,
6,Wed Apr 29 11:12:02 +0000 2020,1255454794166255619,1255454794166255619,France will tighten restrictions on foreign investment after the government said the coronavirus outbreak has left… https://t.co/MMPE2ElMHO,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,11,12,72,132,"{'hashtags': [], 'urls': [{'url': 'https://t.co/MMPE2ElMHO', 'expanded_url': 'https://twitter.com/i/web/status/1255454794166255619', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,"{'full_text': 'France will tighten restrictions on foreign investment after the government said the coronavirus outbreak has left key assets vulnerable to takeovers https://t.co/eRkKvFtL1Z', 'display_text_range': [0, 173], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/eRkKvFtL1Z', 'expanded_url': 'https://trib.al/y7TUqrJ', 'display_url': 'trib.al/y7TUqrJ', 'indices': [150, 173]}], 'user_mentions': [], 'symbols': []}}",,
7,Wed Apr 29 11:11:03 +0000 2020,1255454545213358082,1255454545213358082,Bank of China is discussing shouldering part of $1 billion in losses suffered by retail clients https://t.co/gSYC5p9gOt,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,2,10,18,"{'hashtags': [], 'urls': [{'url': 'https://t.co/gSYC5p9gOt', 'expanded_url': 'https://trib.al/4RNKwD5', 'display_url': 'trib.al/4RNKwD5', 'indices': [96, 119]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
8,Wed Apr 29 11:11:03 +0000 2020,1255454545121087489,1255454545121087489,"Google wants people using its video chat software so badly, the company is now giving it away https://t.co/qbW8riJ3Uv","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,4,4,36,70,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qbW8riJ3Uv', 'expanded_url': 'https://trib.al/BRNJ81i', 'display_url': 'trib.al/BRNJ81i', 'indices': [94, 117]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
