,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_tweet,retweeted_status,extended_entities,display_text_range
18,Thu Apr 30 12:23:35 +0000 2020,1255835184907333636,1255835184907333636,"Children with the new coronavirus may be as infectious as adults, according to a study from Germany that recommends… https://t.co/TT7HZb3JMv","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,19,8,97,89,"{'hashtags': [], 'urls': [{'url': 'https://t.co/TT7HZb3JMv', 'expanded_url': 'https://twitter.com/i/web/status/1255835184907333636', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Children with the new coronavirus may be as infectious as adults, according to a study from Germany that recommends caution against an unlimited reopening of schools and kindergartens https://t.co/xpnaOH9ic0', 'display_text_range': [0, 207], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/xpnaOH9ic0', 'expanded_url': 'https://trib.al/CBdqsAG', 'display_url': 'trib.al/CBdqsAG', 'indices': [184, 207]}], 'user_mentions': [], 'symbols': []}}",,,
19,Thu Apr 30 12:21:09 +0000 2020,1255834574590009346,1255834574590009346,"Refiners in the America’s heartland are starting to ramp up, which will be welcome news to struggling Canadian oil… https://t.co/CA6ekU6VNT","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,1,16,22,"{'hashtags': [], 'urls': [{'url': 'https://t.co/CA6ekU6VNT', 'expanded_url': 'https://twitter.com/i/web/status/1255834574590009346', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Refiners in the America’s heartland are starting to ramp up, which will be welcome news to struggling Canadian oil producers https://t.co/wPDSwYPgwC', 'display_text_range': [0, 148], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/wPDSwYPgwC', 'expanded_url': 'https://trib.al/DUktY9J', 'display_url': 'trib.al/DUktY9J', 'indices': [125, 148]}], 'user_mentions': [], 'symbols': []}}",,,
20,Thu Apr 30 12:21:08 +0000 2020,1255834569137442818,1255834569137442818,"This earnings season is completely unreliable. Investors should focus long term, not just on quarterly reports… https://t.co/zht8o9bPTp","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,5,15,44,"{'hashtags': [], 'urls': [{'url': 'https://t.co/zht8o9bPTp', 'expanded_url': 'https://twitter.com/i/web/status/1255834569137442818', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'This earnings season is completely unreliable. Investors should focus long term, not just on quarterly reports https://t.co/9RTjTtoCz6 via @BW', 'display_text_range': [0, 142], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/9RTjTtoCz6', 'expanded_url': 'https://trib.al/5XKJfaM', 'display_url': 'trib.al/5XKJfaM', 'indices': [111, 134]}], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [139, 142]}], 'symbols': []}}",,,
21,Thu Apr 30 12:16:14 +0000 2020,1255833336309784576,1255833336309784576,"The ECB intensifies its response to the coronavirus crisis, cheapening the cost of its emergency lending program fo… https://t.co/k0OeS7AQh0","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,5,13,30,"{'hashtags': [], 'urls': [{'url': 'https://t.co/k0OeS7AQh0', 'expanded_url': 'https://twitter.com/i/web/status/1255833336309784576', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'The ECB intensifies its response to the coronavirus crisis, cheapening the cost of its emergency lending program for banks https://t.co/ftph43cOLo', 'display_text_range': [0, 146], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ftph43cOLo', 'expanded_url': 'https://trib.al/esKtus7', 'display_url': 'trib.al/esKtus7', 'indices': [123, 146]}], 'user_mentions': [], 'symbols': []}}",,,
22,Thu Apr 30 12:14:04 +0000 2020,1255832790970613763,1255832790970613763,AstraZeneca will make and distribute a potential vaccine against the coronavirus pandemic that Oxford University sc… https://t.co/B53FqclDNF,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,6,2,43,83,"{'hashtags': [], 'urls': [{'url': 'https://t.co/B53FqclDNF', 'expanded_url': 'https://twitter.com/i/web/status/1255832790970613763', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'AstraZeneca will make and distribute a potential vaccine against the coronavirus pandemic that Oxford University scientists are developing https://t.co/Z3jH2a5cCV', 'display_text_range': [0, 162], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Z3jH2a5cCV', 'expanded_url': 'https://trib.al/zJ6BKeK', 'display_url': 'trib.al/zJ6BKeK', 'indices': [139, 162]}], 'user_mentions': [], 'symbols': []}}",,,
23,Thu Apr 30 12:11:04 +0000 2020,1255832036897628160,1255832036897628160,"Covid-19 has killed more than 200,000 people and triggered a severe recession. Governments want to get people back… https://t.co/KOjbPVAxQG","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,57,327,161,339,"{'hashtags': [], 'urls': [{'url': 'https://t.co/KOjbPVAxQG', 'expanded_url': 'https://twitter.com/i/web/status/1255832036897628160', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Covid-19 has killed more than 200,000 people and triggered a severe recession. Governments want to get people back to work, and a key part of this is contact-tracing technology https://t.co/ogFhKjMK3R', 'display_text_range': [0, 200], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ogFhKjMK3R', 'expanded_url': 'https://trib.al/Grek4NP', 'display_url': 'trib.al/Grek4NP', 'indices': [177, 200]}], 'user_mentions': [], 'symbols': []}}",,,
24,Thu Apr 30 12:08:04 +0000 2020,1255831281558052867,1255831281558052867,"Money managers including BlackRock and Voya are reviving one of the most profitable credit trades of 2009, thanks t… https://t.co/ptFcDCvZD9","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,3,1,6,28,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ptFcDCvZD9', 'expanded_url': 'https://twitter.com/i/web/status/1255831281558052867', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Money managers including BlackRock and Voya are reviving one of the most profitable credit trades of 2009, thanks to the Federal Reserve https://t.co/KOud7ZayGf', 'display_text_range': [0, 160], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/KOud7ZayGf', 'expanded_url': 'https://trib.al/AvEgzb3', 'display_url': 'trib.al/AvEgzb3', 'indices': [137, 160]}], 'user_mentions': [], 'symbols': []}}",,,
25,Thu Apr 30 12:05:07 +0000 2020,1255830538738446336,1255830538738446336,South Africa’s Treasury expects a “substantial” shortfall in revenue collections because of the pandemic https://t.co/NaCy2eP5kl,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,0,5,13,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NaCy2eP5kl', 'expanded_url': 'https://trib.al/GlWQEgU', 'display_url': 'trib.al/GlWQEgU', 'indices': [105, 128]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
26,Thu Apr 30 12:05:06 +0000 2020,1255830534510575617,1255830534510575617,"Difficulty sourcing coffins, extra spending on protective equipment and social distancing rules are heaping strain… https://t.co/dqt8FoRsEQ","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,3,1,11,20,"{'hashtags': [], 'urls': [{'url': 'https://t.co/dqt8FoRsEQ', 'expanded_url': 'https://twitter.com/i/web/status/1255830534510575617', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': ""Difficulty sourcing coffins, extra spending on protective equipment and social distancing rules are heaping strain on the U.K.'s funeral parlors https://t.co/o44YNOIYfD"", 'display_text_range': [0, 168], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/o44YNOIYfD', 'expanded_url': 'https://trib.al/E8JT6LH', 'display_url': 'trib.al/E8JT6LH', 'indices': [145, 168]}], 'user_mentions': [], 'symbols': []}}",,,
27,Thu Apr 30 12:04:08 +0000 2020,1255830291148668932,1255830291148668932,Mining giant Glencore joins rivals in cutting spending plans this year https://t.co/OCL1AqNzyr,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,5,11,30,"{'hashtags': [], 'urls': [{'url': 'https://t.co/OCL1AqNzyr', 'expanded_url': 'https://trib.al/sV73qcC', 'display_url': 'trib.al/sV73qcC', 'indices': [71, 94]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
28,Thu Apr 30 12:03:15 +0000 2020,1255830069848821762,1255830069848821762,"BREAKING: ECB intensifies its crisis response, cheapening the cost of its emergency lending program for banks… https://t.co/HyYXwq3yhz","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,6,0,24,28,"{'hashtags': [], 'urls': [{'url': 'https://t.co/HyYXwq3yhz', 'expanded_url': 'https://twitter.com/i/web/status/1255830069848821762', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'BREAKING: ECB intensifies its crisis response, cheapening the cost of its emergency lending program for banks https://t.co/E8wxGsmyC4 https://t.co/qP0lE4DPRb', 'display_text_range': [0, 133], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/E8wxGsmyC4', 'expanded_url': 'https://trib.al/VrmLIni', 'display_url': 'trib.al/VrmLIni', 'indices': [110, 133]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1255830067772567552, 'id_str': '1255830067772567552', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/EW2ayv_WsAAEDrC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW2ayv_WsAAEDrC.jpg', 'url': 'https://t.co/qP0lE4DPRb', 'display_url': 'pic.twitter.com/qP0lE4DPRb', 'expanded_url': 'https://twitter.com/business/status/1255830069848821762/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 338, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1018, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 597, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1255830067772567552, 'id_str': '1255830067772567552', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/EW2ayv_WsAAEDrC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW2ayv_WsAAEDrC.jpg', 'url': 'https://t.co/qP0lE4DPRb', 'display_url': 'pic.twitter.com/qP0lE4DPRb', 'expanded_url': 'https://twitter.com/business/status/1255830069848821762/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 338, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1018, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 597, 'resize': 'fit'}}}]}}",,,"[0, 140]"
