,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,extended_entities,display_text_range
0,Fri Apr 17 17:50:03 +0000 2020,1251206301104906241,1251206301104906241,"The West Coast’s plan for reopening relies on millions of tests, tens of thousands of volunteers—and a certain amou… https://t.co/FedefGghz5","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'The West Coast’s plan for reopening relies on millions of tests, tens of thousands of volunteers—and a certain amount of privacy invasion https://t.co/k5aOWcMn04', 'display_text_range': [0, 161], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/k5aOWcMn04', 'expanded_url': 'https://trib.al/x7ST5am', 'display_url': 'trib.al/x7ST5am', 'indices': [138, 161]}], 'user_mentions': [], 'symbols': []}}",2,3,25,49,"{'hashtags': [], 'urls': [{'url': 'https://t.co/FedefGghz5', 'expanded_url': 'https://twitter.com/i/web/status/1251206301104906241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
1,Fri Apr 17 17:43:38 +0000 2020,1251204688420253697,1251204688420253697,President Trump and Governor Andrew Cuomo traded barbs in real time during Cuomo’s daily virus briefing https://t.co/svC6BKKDGk,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,6,31,32,126,"{'hashtags': [], 'urls': [{'url': 'https://t.co/svC6BKKDGk', 'expanded_url': 'https://trib.al/NMeO95l', 'display_url': 'trib.al/NMeO95l', 'indices': [104, 127]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
2,Fri Apr 17 17:37:46 +0000 2020,1251203209923899392,1251203209923899392,"New York City says it will set up new testing sites aimed at three groups: essential workers, the at-risk elderly,… https://t.co/5RSr5lok1h","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'New York City says it will set up new testing sites aimed at three groups: essential workers, the at-risk elderly, and residents of low-income neighborhoods https://t.co/cJibK9I7ve', 'display_text_range': [0, 180], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/cJibK9I7ve', 'expanded_url': 'https://trib.al/ieTnDz5', 'display_url': 'trib.al/ieTnDz5', 'indices': [157, 180]}], 'user_mentions': [], 'symbols': []}}",3,3,29,90,"{'hashtags': [], 'urls': [{'url': 'https://t.co/5RSr5lok1h', 'expanded_url': 'https://twitter.com/i/web/status/1251203209923899392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
3,Fri Apr 17 17:37:04 +0000 2020,1251203035684012034,1251203035684012034,"Even as oil prices are battered down to 18-year lows, one energy fund thinks $100 a barrel is achievable. But first… https://t.co/EuI1QZa5r2","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Even as oil prices are battered down to 18-year lows, one energy fund thinks $100 a barrel is achievable. But first, prices need to fall even further. https://t.co/EmfBS8fZan', 'display_text_range': [0, 174], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/EmfBS8fZan', 'expanded_url': 'https://trib.al/1gcgDJI', 'display_url': 'trib.al/1gcgDJI', 'indices': [151, 174]}], 'user_mentions': [], 'symbols': []}}",8,5,35,71,"{'hashtags': [], 'urls': [{'url': 'https://t.co/EuI1QZa5r2', 'expanded_url': 'https://twitter.com/i/web/status/1251203035684012034', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
4,Fri Apr 17 17:36:06 +0000 2020,1251202794092204032,1251202794092204032,Switzerland’s richest man has taken a stake in struggling carmaker Aston Martin https://t.co/hMn9HHWyXw,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,3,5,36,80,"{'hashtags': [], 'urls': [{'url': 'https://t.co/hMn9HHWyXw', 'expanded_url': 'https://trib.al/Db5K22U', 'display_url': 'trib.al/Db5K22U', 'indices': [80, 103]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
5,Fri Apr 17 17:24:02 +0000 2020,1251199753754423297,1251199753754423297,RT @BloombergTV: New York Gov. Cuomo says Trump should get up from the TV and 'go to work' https://t.co/aL0z1bjI3v https://t.co/E8qVKsKbMh,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/aL0z1bjI3v', 'expanded_url': 'https://trib.al/8QetDfo', 'display_url': 'trib.al/8QetDfo', 'indices': [91, 114]}], 'user_mentions': [{'screen_name': 'BloombergTV', 'name': 'Bloomberg TV', 'id': 35002876, 'id_str': '35002876', 'indices': [3, 15]}], 'symbols': [], 'media': [{'id': 1251197207778385920, 'id_str': '1251197207778385920', 'indices': [115, 138], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'url': 'https://t.co/E8qVKsKbMh', 'display_url': 'pic.twitter.com/E8qVKsKbMh', 'expanded_url': 'https://twitter.com/BloombergTV/status/1251197802782359556/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1251197802782359556, 'source_status_id_str': '1251197802782359556', 'source_user_id': 35002876, 'source_user_id_str': '35002876'}]}",False,False,False,low,en,[{'tag': None}],"{'created_at': 'Fri Apr 17 17:16:16 +0000 2020', 'id': 1251197802782359556, 'id_str': '1251197802782359556', 'text': ""New York Gov. Cuomo says Trump should get up from the TV and 'go to work' https://t.co/aL0z1bjI3v https://t.co/E8qVKsKbMh"", 'display_text_range': [0, 97], 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 35002876, 'id_str': '35002876', 'name': 'Bloomberg TV', 'screen_name': 'BloombergTV', 'location': 'New York', 'url': 'http://bloomberg.com/live', 'description': 'Breaking news. In-depth analysis. Market-moving scoops. Exclusive interviews. Bloomberg TV is the first in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 560355, 'friends_count': 487, 'listed_count': 8441, 'favourites_count': 325, 'statuses_count': 124802, 'created_at': 'Fri Apr 24 18:45:34 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'FF8001', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991792042094354432/DG1Ruupb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991792042094354432/DG1Ruupb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/35002876/1578946766', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 27, 'reply_count': 50, 'retweet_count': 85, 'favorite_count': 320, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/aL0z1bjI3v', 'expanded_url': 'https://trib.al/8QetDfo', 'display_url': 'trib.al/8QetDfo', 'indices': [74, 97]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1251197207778385920, 'id_str': '1251197207778385920', 'indices': [98, 121], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'url': 'https://t.co/E8qVKsKbMh', 'display_url': 'pic.twitter.com/E8qVKsKbMh', 'expanded_url': 'https://twitter.com/BloombergTV/status/1251197802782359556/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1251197207778385920, 'id_str': '1251197207778385920', 'indices': [98, 121], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'url': 'https://t.co/E8qVKsKbMh', 'display_url': 'pic.twitter.com/E8qVKsKbMh', 'expanded_url': 'https://twitter.com/BloombergTV/status/1251197802782359556/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 100267, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/vid/1280x720/7vPM2bp4cJAOt4jA.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/pl/MmyLo5qAzhqfbPLk.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/vid/640x360/ErNNz7bXNA2qj3bM.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/vid/480x270/CWIbaOdX0_ipe-AE.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","{'media': [{'id': 1251197207778385920, 'id_str': '1251197207778385920', 'indices': [115, 138], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1251197207778385920/img/QdInDQ3CmrzJil-r.jpg', 'url': 'https://t.co/E8qVKsKbMh', 'display_url': 'pic.twitter.com/E8qVKsKbMh', 'expanded_url': 'https://twitter.com/BloombergTV/status/1251197802782359556/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 100267, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/vid/1280x720/7vPM2bp4cJAOt4jA.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/pl/MmyLo5qAzhqfbPLk.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/vid/640x360/ErNNz7bXNA2qj3bM.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1251197207778385920/vid/480x270/CWIbaOdX0_ipe-AE.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1251197802782359556, 'source_status_id_str': '1251197802782359556', 'source_user_id': 35002876, 'source_user_id_str': '35002876'}]}",
6,Fri Apr 17 17:22:08 +0000 2020,1251199276266467334,1251199276266467334,"Trump urges Minnesota, Michigan and Virginia to “liberate” themselves in an apparent criticism of state Democratic… https://t.co/nQYiq4MVjC","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': ""Trump urges Minnesota, Michigan and Virginia to “liberate” themselves in an apparent criticism of state Democratic leaders' stay-at-home orders https://t.co/DUiywOpL06"", 'display_text_range': [0, 167], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/DUiywOpL06', 'expanded_url': 'https://trib.al/9vpnaZI', 'display_url': 'trib.al/9vpnaZI', 'indices': [144, 167]}], 'user_mentions': [], 'symbols': []}}",29,72,56,174,"{'hashtags': [], 'urls': [{'url': 'https://t.co/nQYiq4MVjC', 'expanded_url': 'https://twitter.com/i/web/status/1251199276266467334', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
7,Fri Apr 17 17:21:06 +0000 2020,1251199017972674561,1251199017972674561,U.K. Chancellor of the Exchequer Rishi Sunak extends a government program that pays most of the wages of employees… https://t.co/79CDfbi3jd,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'U.K. Chancellor of the Exchequer Rishi Sunak extends a government program that pays most of the wages of employees furloughed because of the coronavirus, averting potentially thousands of job losses https://t.co/13lJHQL1bd', 'display_text_range': [0, 222], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/13lJHQL1bd', 'expanded_url': 'https://trib.al/bD7S1xZ', 'display_url': 'trib.al/bD7S1xZ', 'indices': [199, 222]}], 'user_mentions': [], 'symbols': []}}",2,0,27,61,"{'hashtags': [], 'urls': [{'url': 'https://t.co/79CDfbi3jd', 'expanded_url': 'https://twitter.com/i/web/status/1251199017972674561', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
8,Fri Apr 17 17:07:51 +0000 2020,1251195683966763008,1251195683966763008,"Elon Musk’s SpaceX will fly American astronauts to the International Space Station on May 27, NASA says https://t.co/em5042gsEr","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,18,7,88,254,"{'hashtags': [], 'urls': [{'url': 'https://t.co/em5042gsEr', 'expanded_url': 'https://trib.al/Cy2HcBi', 'display_url': 'trib.al/Cy2HcBi', 'indices': [104, 127]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
