,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,scopes,filter_level,lang,matching_rules,extended_tweet,retweeted_status,display_text_range
0,Wed May 06 22:56:46 +0000 2020,1258168861486186498,1258168861486186498,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [86, 109]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],,,
1,Wed May 06 22:56:40 +0000 2020,1258168834994900994,1258168834994900994,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [86, 109]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],,,
2,Wed May 06 22:56:10 +0000 2020,1258168709883068416,1258168709883068416,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access… https://t.co/ua4OWdEsBH,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/ua4OWdEsBH', 'expanded_url': 'https://twitter.com/i/web/status/1258168709883068416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],"{'full_text': 'Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [118, 141]}], 'user_mentions': [], 'symbols': []}}",,
3,Wed May 06 22:55:53 +0000 2020,1258168638617591808,1258168638617591808,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access… https://t.co/3TiJtleWGC,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/3TiJtleWGC', 'expanded_url': 'https://twitter.com/i/web/status/1258168638617591808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],"{'full_text': 'Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [118, 141]}], 'user_mentions': [], 'symbols': []}}",,
4,Wed May 06 22:55:46 +0000 2020,1258168607772639240,1258168607772639240,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access… https://t.co/gPOlc2NcNM,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/gPOlc2NcNM', 'expanded_url': 'https://twitter.com/i/web/status/1258168607772639240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],"{'full_text': 'Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [118, 141]}], 'user_mentions': [], 'symbols': []}}",,
5,Wed May 06 22:55:40 +0000 2020,1258168583613493248,1258168583613493248,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access… https://t.co/WcSBAnoTeg,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/WcSBAnoTeg', 'expanded_url': 'https://twitter.com/i/web/status/1258168583613493248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],"{'full_text': 'Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [118, 141]}], 'user_mentions': [], 'symbols': []}}",,
6,Wed May 06 22:54:21 +0000 2020,1258168252443824128,1258168252443824128,"RT @technology: What is contact-tracing? 

The technology is designed to curb the spread of the coronavirus by telling users they should qu…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'technology', 'name': 'Bloomberg Technology', 'id': 21272440, 'id_str': '21272440', 'indices': [3, 14]}], 'symbols': []}",False,False,,,low,en,[{'tag': None}],,"{'created_at': 'Wed May 06 17:58:55 +0000 2020', 'id': 1258093904907374596, 'id_str': '1258093904907374596', 'text': 'What is contact-tracing? \n\nThe technology is designed to curb the spread of the coronavirus by telling users they s… https://t.co/6M160fQ7Il', 'display_text_range': [0, 140], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 21272440, 'id_str': '21272440', 'name': 'Bloomberg Technology', 'screen_name': 'technology', 'location': 'San Francisco', 'url': 'http://www.bloomberg.com/technology', 'description': 'Breaking news & analysis on the global technology industry. Watch #BTECH weekdays at 5pET, 2pPT. Listen to our podcast http://bloom.bg/2jjIAPG', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 356217, 'friends_count': 157, 'listed_count': 6102, 'favourites_count': 90, 'statuses_count': 52145, 'created_at': 'Thu Feb 19 03:35:04 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991798609262923776/hXX-Tm1A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991798609262923776/hXX-Tm1A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21272440/1525298181', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'What is contact-tracing? \n\nThe technology is designed to curb the spread of the coronavirus by telling users they should quarantine or isolate themselves after contact with an infected individual\nhttps://t.co/ZJ87e3lpFL https://t.co/EKCQEM8Tou', 'display_text_range': [0, 219], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ZJ87e3lpFL', 'expanded_url': 'https://trib.al/aRFQdkV', 'display_url': 'trib.al/aRFQdkV', 'indices': [196, 219]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1258093192718635008, 'id_str': '1258093192718635008', 'indices': [220, 243], 'media_url': 'http://pbs.twimg.com/media/EXWlF9ZU0AAQQeE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EXWlF9ZU0AAQQeE.jpg', 'url': 'https://t.co/EKCQEM8Tou', 'display_url': 'pic.twitter.com/EKCQEM8Tou', 'expanded_url': 'https://twitter.com/technology/status/1258093904907374596/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 801, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1258093192718635008, 'id_str': '1258093192718635008', 'indices': [220, 243], 'media_url': 'http://pbs.twimg.com/media/EXWlF9ZU0AAQQeE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EXWlF9ZU0AAQQeE.jpg', 'url': 'https://t.co/EKCQEM8Tou', 'display_url': 'pic.twitter.com/EKCQEM8Tou', 'expanded_url': 'https://twitter.com/technology/status/1258093904907374596/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 801, 'resize': 'fit'}}}]}}, 'quote_count': 26, 'reply_count': 46, 'retweet_count': 76, 'favorite_count': 120, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/6M160fQ7Il', 'expanded_url': 'https://twitter.com/i/web/status/1258093904907374596', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",
7,Wed May 06 22:46:23 +0000 2020,1258166245297446913,1258166245297446913,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access… https://t.co/vounHcEz1g,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/vounHcEz1g', 'expanded_url': 'https://twitter.com/i/web/status/1258166245297446913', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],"{'full_text': 'Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [118, 141]}], 'user_mentions': [], 'symbols': []}}",,
8,Wed May 06 22:46:18 +0000 2020,1258166224380465153,1258166224380465153,Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access… https://t.co/MjIa2WUwMt,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/MjIa2WUwMt', 'expanded_url': 'https://twitter.com/i/web/status/1258166224380465153', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,{'followers': False},low,en,[{'tag': None}],"{'full_text': 'Limited time offer - 50% OFF https://t.co/NM0axogUjf. Get a free limited-edition tote and unlimited digital access on https://t.co/NM0axogUjf and the Bloomberg App', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [29, 52]}, {'url': 'https://t.co/NM0axogUjf', 'expanded_url': 'http://Bloomberg.com', 'display_url': 'Bloomberg.com', 'indices': [118, 141]}], 'user_mentions': [], 'symbols': []}}",,
