,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,extended_tweet,possibly_sensitive,extended_entities,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
0,Wed Apr 22 14:19:09 +0000 2020,1252965165416448000,1252965165416448000,"RT @KevinWhitelaw1: The coronavirus caused two deaths in California in early and mid-February, new tests show, suggesting the pathogen was…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed Apr 22 13:39:33 +0000 2020', 'id': 1252955201641775104, 'id_str': '1252955201641775104', 'text': 'The coronavirus caused two deaths in California in early and mid-February, new tests show, suggesting the pathogen… https://t.co/Bn3NMXnfh1', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 743871787, 'id_str': '743871787', 'name': 'Kevin Whitelaw', 'screen_name': 'KevinWhitelaw1', 'location': 'Washington, DC', 'url': 'http://www.bloomberg.com', 'description': 'Deputy Managing Editor for U.S. Government, Bloomberg News, Washington, DC. \n\nPrevious stints at CQ, NPR, US News & World Report.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4418, 'friends_count': 799, 'listed_count': 164, 'favourites_count': 290, 'statuses_count': 14349, 'created_at': 'Tue Aug 07 22:24:08 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2483586362/5x3ub7ijp71afzz68lz3_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2483586362/5x3ub7ijp71afzz68lz3_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/743871787/1468956305', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'The coronavirus caused two deaths in California in early and mid-February, new tests show, suggesting the pathogen was circulating in the U.S. weeks earlier than health officials believed https://t.co/r1QHrHiwC3 via @business', 'display_text_range': [0, 225], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/r1QHrHiwC3', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-04-22/coronavirus-death-hit-u-s-weeks-earlier-than-first-thought?sref=6HuIMd2m', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [188, 211]}], 'user_mentions': [{'screen_name': 'business', 'name': 'Bloomberg', 'id': 34713362, 'id_str': '34713362', 'indices': [216, 225]}], 'symbols': []}}, 'quote_count': 3, 'reply_count': 2, 'retweet_count': 29, 'favorite_count': 29, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Bn3NMXnfh1', 'expanded_url': 'https://twitter.com/i/web/status/1252955201641775104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'KevinWhitelaw1', 'name': 'Kevin Whitelaw', 'id': 743871787, 'id_str': '743871787', 'indices': [3, 18]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
1,Wed Apr 22 14:18:22 +0000 2020,1252964971958460416,1252964971958460416,"Global remittance flows will tumble 20% this year, deepening hardship for families in poor and developing nations,… https://t.co/01tDKSpqbs","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,7,2,33,51,"{'hashtags': [], 'urls': [{'url': 'https://t.co/01tDKSpqbs', 'expanded_url': 'https://twitter.com/i/web/status/1252964971958460416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Global remittance flows will tumble 20% this year, deepening hardship for families in poor and developing nations, the World Bank predicts https://t.co/SanalC6V8d', 'display_text_range': [0, 162], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/SanalC6V8d', 'expanded_url': 'https://trib.al/jhzfsIc', 'display_url': 'trib.al/jhzfsIc', 'indices': [139, 162]}], 'user_mentions': [], 'symbols': []}}",False,,,,,,
2,Wed Apr 22 14:14:05 +0000 2020,1252963890654257152,1252963890654257152,India joins China and Australia in loosening rules around capital raising to help companies tap funds during the co… https://t.co/o3utbg9l9R,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,1,1,20,32,"{'hashtags': [], 'urls': [{'url': 'https://t.co/o3utbg9l9R', 'expanded_url': 'https://twitter.com/i/web/status/1252963890654257152', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'India joins China and Australia in loosening rules around capital raising to help companies tap funds during the coronavirus crisis https://t.co/PIeOE90OqW', 'display_text_range': [0, 155], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/PIeOE90OqW', 'expanded_url': 'https://trib.al/X260O93', 'display_url': 'trib.al/X260O93', 'indices': [132, 155]}], 'user_mentions': [], 'symbols': []}}",False,,,,,,
3,Wed Apr 22 14:13:04 +0000 2020,1252963635867070465,1252963635867070465,The federal government awards $7.2 billion in contracts to fight the coronavirus pandemic https://t.co/fYZNG3TCbi,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,2,2,14,24,"{'hashtags': [], 'urls': [{'url': 'https://t.co/fYZNG3TCbi', 'expanded_url': 'https://trib.al/Y00tJJ4', 'display_url': 'trib.al/Y00tJJ4', 'indices': [90, 113]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,,,,,,
4,Wed Apr 22 14:12:31 +0000 2020,1252963498646274048,1252963498646274048,"RT @S_Elwardany: Here’s how some oil-trading hedge funds managed to survive the oil havoc with some decent gains, after an extraordinary da…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed Apr 22 06:09:07 +0000 2020', 'id': 1252841846717313026, 'id_str': '1252841846717313026', 'text': 'Here’s how some oil-trading hedge funds managed to survive the oil havoc with some decent gains, after an extraordi… https://t.co/52QKIUTy7F', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 324324094, 'id_str': '324324094', 'name': 'Salma Elwardany', 'screen_name': 'S_Elwardany', 'location': 'Cairo', 'url': 'http://www.bloomberg.com/authors/AQi27jCv_lA/salma-el-wardany', 'description': 'North Africa energy and commodities reporter', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 77733, 'friends_count': 1784, 'listed_count': 562, 'favourites_count': 13370, 'statuses_count': 40015, 'created_at': 'Sun Jun 26 12:02:04 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1088019939020161024/cdVMqMjZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1088019939020161024/cdVMqMjZ_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Here’s how some oil-trading hedge funds managed to survive the oil havoc with some decent gains, after an extraordinary day of unwanted crude and negative pricing https://t.co/qiES4QuorT via @markets #OOTT', 'display_text_range': [0, 205], 'entities': {'hashtags': [{'text': 'OOTT', 'indices': [200, 205]}], 'urls': [{'url': 'https://t.co/qiES4QuorT', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-04-21/these-oil-trading-hedge-funds-gained-when-prices-went-sub-zero', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [163, 186]}], 'user_mentions': [{'screen_name': 'markets', 'name': 'Bloomberg Markets', 'id': 69620713, 'id_str': '69620713', 'indices': [191, 199]}], 'symbols': []}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 14, 'favorite_count': 26, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/52QKIUTy7F', 'expanded_url': 'https://twitter.com/i/web/status/1252841846717313026', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'S_Elwardany', 'name': 'Salma Elwardany', 'id': 324324094, 'id_str': '324324094', 'indices': [3, 15]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
5,Wed Apr 22 14:12:02 +0000 2020,1252963378122932225,1252963378122932225,"South Korean President Moon Jae-in calls for a “Korean-style New Deal"" to create jobs and boost growth after the co… https://t.co/2gTjQKvbRT","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,8,8,39,93,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2gTjQKvbRT', 'expanded_url': 'https://twitter.com/i/web/status/1252963378122932225', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'South Korean President Moon Jae-in calls for a “Korean-style New Deal"" to create jobs and boost growth after the coronavirus pandemic https://t.co/vlU8AkbmEU', 'display_text_range': [0, 157], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/vlU8AkbmEU', 'expanded_url': 'https://trib.al/Q9uy79y', 'display_url': 'trib.al/Q9uy79y', 'indices': [134, 157]}], 'user_mentions': [], 'symbols': []}}",False,,,,,,
6,Wed Apr 22 14:10:03 +0000 2020,1252962876278616066,1252962876278616066,America’s garage hobbyists are fighting the pandemic with 3D printers https://t.co/1oW84EBjv7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,1,1,22,59,"{'hashtags': [], 'urls': [{'url': 'https://t.co/1oW84EBjv7', 'expanded_url': 'https://trib.al/zkVZWwQ', 'display_url': 'trib.al/zkVZWwQ', 'indices': [70, 93]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,,,,,,
7,Wed Apr 22 14:09:08 +0000 2020,1252962648003694592,1252962648003694592,"RT @ArmstrongDrew: This is a big deal, further revealing how the disease likely spread (and was missed) in the early weeks of the U.S. outb…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed Apr 22 14:05:26 +0000 2020', 'id': 1252961714070577152, 'id_str': '1252961714070577152', 'text': 'This is a big deal, further revealing how the disease likely spread (and was missed) in the early weeks of the U.S.… https://t.co/v6C380p3aK', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': 1252961538442432512, 'in_reply_to_status_id_str': '1252961538442432512', 'in_reply_to_user_id': 84684955, 'in_reply_to_user_id_str': '84684955', 'in_reply_to_screen_name': 'ArmstrongDrew', 'user': {'id': 84684955, 'id_str': '84684955', 'name': 'Drew Armstrong', 'screen_name': 'ArmstrongDrew', 'location': 'Brooklyn, NY', 'url': None, 'description': 'U.S. Health Team Leader for Bloomberg News in NYC. Opinions are my own. DMs open.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 14150, 'friends_count': 2129, 'listed_count': 585, 'favourites_count': 7752, 'statuses_count': 2664, 'created_at': 'Fri Oct 23 20:47:08 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/423569959529107456/Zxhs4wMC_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/423569959529107456/Zxhs4wMC_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/84684955/1402080362', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'This is a big deal, further revealing how the disease likely spread (and was missed) in the early weeks of the U.S. outbreak. https://t.co/9XujztUDl0', 'display_text_range': [0, 149], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/9XujztUDl0', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-04-22/coronavirus-death-hit-u-s-weeks-earlier-than-first-thought?sref=T96IplOq', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [126, 149]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 1, 'reply_count': 5, 'retweet_count': 54, 'favorite_count': 60, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/v6C380p3aK', 'expanded_url': 'https://twitter.com/i/web/status/1252961714070577152', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ArmstrongDrew', 'name': 'Drew Armstrong', 'id': 84684955, 'id_str': '84684955', 'indices': [3, 17]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
8,Wed Apr 22 14:06:19 +0000 2020,1252961936595202048,1252961936595202048,ESPN is partnering with Facebook to find new highlights https://t.co/b2kkrrQiaT,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,5,4,12,37,"{'hashtags': [], 'urls': [{'url': 'https://t.co/b2kkrrQiaT', 'expanded_url': 'https://trib.al/kjTZkWK', 'display_url': 'trib.al/kjTZkWK', 'indices': [56, 79]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,,,,,,
