,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,display_text_range,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
0,Thu May 14 20:27:06 +0000 2020,1261030297149353986,1261030297149353986,"New data shows just how successful social distancing has been at controlling the coronavirus, just as some states s… https://t.co/FIFvvgRqM6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'New data shows just how successful social distancing has been at controlling the coronavirus, just as some states start to reopen https://t.co/O2trIUi2Xe', 'display_text_range': [0, 153], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/O2trIUi2Xe', 'expanded_url': 'https://trib.al/OR3EzGJ', 'display_url': 'trib.al/OR3EzGJ', 'indices': [130, 153]}], 'user_mentions': [], 'symbols': []}}",2,1,21,35,"{'hashtags': [], 'urls': [{'url': 'https://t.co/FIFvvgRqM6', 'expanded_url': 'https://twitter.com/i/web/status/1261030297149353986', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
1,Thu May 14 20:17:06 +0000 2020,1261027781057576961,1261027781057576961,House Democrats are set to approve proxy voting due to the pandemic https://t.co/xULvLgej7b,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,6,13,25,70,"{'hashtags': [], 'urls': [{'url': 'https://t.co/xULvLgej7b', 'expanded_url': 'https://trib.al/wMIG5im', 'display_url': 'trib.al/wMIG5im', 'indices': [68, 91]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
2,Thu May 14 20:09:02 +0000 2020,1261025751802970112,1261025751802970112,"Coming off its historic and highly-hyped halving event, Bitcoin hasn’t been able to sustain a rally above $10,000 https://t.co/pgEHuCj8bD","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,3,13,17,52,"{'hashtags': [], 'urls': [{'url': 'https://t.co/pgEHuCj8bD', 'expanded_url': 'https://trib.al/wwLskzU', 'display_url': 'trib.al/wwLskzU', 'indices': [114, 137]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
3,Thu May 14 20:08:14 +0000 2020,1261025548362530819,1261025548362530819,"RT @BW: LIVE: Over the past couple of years, Rocket Lab has led a revolution in the space industry toward small, low-cost rockets.

We're a…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [3, 6]}], 'symbols': []}",False,False,,low,en,[{'tag': None}],"{'created_at': 'Thu May 14 20:06:59 +0000 2020', 'id': 1261025236172013573, 'id_str': '1261025236172013573', 'text': 'LIVE: Over the past couple of years, Rocket Lab has led a revolution in the space industry toward small, low-cost r… https://t.co/vcNXtiKCKv', 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 67358777, 'id_str': '67358777', 'name': 'Businessweek', 'screen_name': 'BW', 'location': 'New York, NY', 'url': 'http://www.businessweek.com', 'description': 'Covering the business world like no one else.\n\nCurrently making a magazine in our living rooms.\n\nSubscribe here: http://buswk.co/2tuyWNq', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 1682137, 'friends_count': 492, 'listed_count': 17990, 'favourites_count': 989, 'statuses_count': 93073, 'created_at': 'Thu Aug 20 16:50:58 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FAF7F7', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '007CD5', 'profile_sidebar_border_color': 'D6D2D6', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67358777/1589455491', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""LIVE: Over the past couple of years, Rocket Lab has led a revolution in the space industry toward small, low-cost rockets.\n\nWe're asking CEO Peter Beck to talk about the space industry and Rocket Lab’s next steps. Ask us questions with #HelloWorldLive https://t.co/mRQZwblEKg"", 'display_text_range': [0, 275], 'entities': {'hashtags': [{'text': 'HelloWorldLive', 'indices': [236, 251]}], 'urls': [{'url': 'https://t.co/mRQZwblEKg', 'expanded_url': 'https://twitter.com/i/broadcasts/1nAKEdYyedRxL', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [252, 275]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 2, 'reply_count': 5, 'retweet_count': 33, 'favorite_count': 53, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/vcNXtiKCKv', 'expanded_url': 'https://twitter.com/i/web/status/1261025236172013573', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,,,,,
4,Thu May 14 20:00:24 +0000 2020,1261023580017643520,1261023580017643520,LIVE: Former Google Chairman &amp; CEO Eric Schmidt joins David Rubenstein for a conversation on leadership during a cr… https://t.co/qHYNKRvg00,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'LIVE: Former Google Chairman &amp; CEO Eric Schmidt joins David Rubenstein for a conversation on leadership during a crisis https://t.co/2SKZijzRxd', 'display_text_range': [0, 147], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/2SKZijzRxd', 'expanded_url': 'https://twitter.com/i/broadcasts/1ZkKzLbNVyRJv', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [124, 147]}], 'user_mentions': [], 'symbols': []}}",3,4,15,29,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qHYNKRvg00', 'expanded_url': 'https://twitter.com/i/web/status/1261023580017643520', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
5,Thu May 14 19:59:02 +0000 2020,1261023236516610048,1261023236516610048,"Cruise, the self-driving car unit majority owned by GM, is laying off almost 8% of full-time employees https://t.co/adptD8qvUL","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,2,3,21,28,"{'hashtags': [], 'urls': [{'url': 'https://t.co/adptD8qvUL', 'expanded_url': 'https://trib.al/XXb0qKW', 'display_url': 'trib.al/XXb0qKW', 'indices': [103, 126]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
6,Thu May 14 19:49:06 +0000 2020,1261020735046385664,1261020735046385664,Coming up: Eric Schmidt discusses the coronavirus and the challenge of reopening businesses on “Leadership Live wit… https://t.co/daI1W7X2lK,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Coming up: Eric Schmidt discusses the coronavirus and the challenge of reopening businesses on “Leadership Live with David Rubenstein” https://t.co/2SKZijzRxd', 'display_text_range': [0, 158], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/2SKZijzRxd', 'expanded_url': 'https://twitter.com/i/broadcasts/1ZkKzLbNVyRJv', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [135, 158]}], 'user_mentions': [], 'symbols': []}}",0,3,13,31,"{'hashtags': [], 'urls': [{'url': 'https://t.co/daI1W7X2lK', 'expanded_url': 'https://twitter.com/i/web/status/1261020735046385664', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
7,Thu May 14 19:47:49 +0000 2020,1261020413989134336,1261020413989134336,"Apple confirmed it acquired NextVR, a startup that provides sports and other content for virtual-reality headsets https://t.co/ngsenGLAf6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,5,2,61,159,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ngsenGLAf6', 'expanded_url': 'https://trib.al/hSLGuNl', 'display_url': 'trib.al/hSLGuNl', 'indices': [114, 137]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
8,Thu May 14 19:39:47 +0000 2020,1261018389188874243,1261018389188874243,China’s shopping spree of U.S. agriculture goods has extended to a rare purchase of soybean oil https://t.co/lQgGb8KQxm,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381471, 'friends_count': 1286, 'listed_count': 54858, 'favourites_count': 534, 'statuses_count': 573442, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,1,6,17,45,"{'hashtags': [], 'urls': [{'url': 'https://t.co/lQgGb8KQxm', 'expanded_url': 'https://trib.al/YTdxw4y', 'display_url': 'trib.al/YTdxw4y', 'indices': [96, 119]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
