,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,possibly_sensitive,retweeted_status,display_text_range,extended_entities
0,Mon Apr 27 08:52:29 +0000 2020,1254694897258381312,1254694897258381312,"Coronavirus has:
-claimed more than 200,000 lives
-caused nearly 3 million infections
-prompted $8+ trillion in fis… https://t.co/SPpmlQZcWb","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Coronavirus has:\n-claimed more than 200,000 lives\n-caused nearly 3 million infections\n-prompted $8+ trillion in fiscal stimulus to fight it\n\nJoin us for a LIVE Q&amp;A about the pandemic on April 27 (Mon) at 9p.m. ET / April 28 (Tue) at 9a.m. HK. Hosted by @rumireports and @jwgale.', 'display_text_range': [0, 282], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'rumireports', 'name': 'Kurumi Mori', 'id': 104349985, 'id_str': '104349985', 'indices': [257, 269]}, {'screen_name': 'jwgale', 'name': 'Jason Gale', 'id': 36959561, 'id_str': '36959561', 'indices': [274, 281]}], 'symbols': []}}",13,17,66,92,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SPpmlQZcWb', 'expanded_url': 'https://twitter.com/i/web/status/1254694897258381312', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
1,Mon Apr 27 08:47:04 +0000 2020,1254693536030756865,1254693536030756865,"Alibaba demotes its e-commerce chief after investigating allegations of improper behavior, according to a person fa… https://t.co/EG4GcdqCba","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Alibaba demotes its e-commerce chief after investigating allegations of improper behavior, according to a person familiar with the matter https://t.co/XoBf3EQIRH', 'display_text_range': [0, 161], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/XoBf3EQIRH', 'expanded_url': 'https://trib.al/5uWHOCJ', 'display_url': 'trib.al/5uWHOCJ', 'indices': [138, 161]}], 'user_mentions': [], 'symbols': []}}",6,2,22,64,"{'hashtags': [], 'urls': [{'url': 'https://t.co/EG4GcdqCba', 'expanded_url': 'https://twitter.com/i/web/status/1254693536030756865', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
2,Mon Apr 27 08:46:03 +0000 2020,1254693279767109632,1254693279767109632,Norwegian Air presents a plan to restructure part of its heavy debt load that will largely wipe out existing shareh… https://t.co/YUuMEwn13N,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Norwegian Air presents a plan to restructure part of its heavy debt load that will largely wipe out existing shareholders https://t.co/djQ1T1byEZ', 'display_text_range': [0, 145], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/djQ1T1byEZ', 'expanded_url': 'https://trib.al/7RQH6TI', 'display_url': 'trib.al/7RQH6TI', 'indices': [122, 145]}], 'user_mentions': [], 'symbols': []}}",3,3,22,45,"{'hashtags': [], 'urls': [{'url': 'https://t.co/YUuMEwn13N', 'expanded_url': 'https://twitter.com/i/web/status/1254693279767109632', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
3,Mon Apr 27 08:39:00 +0000 2020,1254691506881003520,1254691506881003520,RT @BloombergRadio: Could Kim Jong Un just be self-isolating from #coronavirus? That's the suggestion from @fcaidan amid fresh speculation…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [{'text': 'coronavirus', 'indices': [66, 78]}], 'urls': [], 'user_mentions': [{'screen_name': 'BloombergRadio', 'name': 'Bloomberg Radio', 'id': 57675435, 'id_str': '57675435', 'indices': [3, 18]}, {'screen_name': 'fcaidan', 'name': 'Aidan Foster-Carter', 'id': 22041616, 'id_str': '22041616', 'indices': [107, 115]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,"{'created_at': 'Mon Apr 27 08:02:23 +0000 2020', 'id': 1254682289084207105, 'id_str': '1254682289084207105', 'text': ""Could Kim Jong Un just be self-isolating from #coronavirus? That's the suggestion from @fcaidan amid fresh speculat… https://t.co/oBsUnMcg5T"", 'display_text_range': [0, 140], 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 57675435, 'id_str': '57675435', 'name': 'Bloomberg Radio', 'screen_name': 'BloombergRadio', 'location': None, 'url': 'http://www.bloomberg.com/radio', 'description': 'Bloomberg Radio is the only financial and business news station, providing business leaders and influencers with breaking news and analysis found nowhere else.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 31572, 'friends_count': 93, 'listed_count': 728, 'favourites_count': 541, 'statuses_count': 7605, 'created_at': 'Fri Jul 17 15:44:47 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'FF8001', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991781764371640321/2LO8i2C2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991781764371640321/2LO8i2C2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/57675435/1518121623', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""Could Kim Jong Un just be self-isolating from #coronavirus? That's the suggestion from @fcaidan amid fresh speculation surrounding the North Korean leader's health. https://t.co/k4BmK6u9h0 https://t.co/1g5jDVerSe"", 'display_text_range': [0, 188], 'entities': {'hashtags': [{'text': 'coronavirus', 'indices': [46, 58]}], 'urls': [{'url': 'https://t.co/k4BmK6u9h0', 'expanded_url': 'https://trib.al/ogvU61r', 'display_url': 'trib.al/ogvU61r', 'indices': [165, 188]}], 'user_mentions': [{'screen_name': 'fcaidan', 'name': 'Aidan Foster-Carter', 'id': 22041616, 'id_str': '22041616', 'indices': [87, 95]}], 'symbols': [], 'media': [{'id': 1254682018174074882, 'id_str': '1254682018174074882', 'indices': [189, 212], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1254682018174074882/img/qn_DXAdSwu2toqhd.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1254682018174074882/img/qn_DXAdSwu2toqhd.jpg', 'url': 'https://t.co/1g5jDVerSe', 'display_url': 'pic.twitter.com/1g5jDVerSe', 'expanded_url': 'https://twitter.com/BloombergRadio/status/1254682289084207105/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 43087, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/vid/480x480/oIey2xgTMw6DVt-Q.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/vid/320x320/KiaBkyRvb-kbK0X-.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/vid/720x720/Gf0Y_ELZS86oDCa4.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/pl/SbWzmjoqO1vlaN00.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1254682018174074882, 'id_str': '1254682018174074882', 'indices': [189, 212], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1254682018174074882/img/qn_DXAdSwu2toqhd.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1254682018174074882/img/qn_DXAdSwu2toqhd.jpg', 'url': 'https://t.co/1g5jDVerSe', 'display_url': 'pic.twitter.com/1g5jDVerSe', 'expanded_url': 'https://twitter.com/BloombergRadio/status/1254682289084207105/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 43087, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/vid/480x480/oIey2xgTMw6DVt-Q.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/vid/320x320/KiaBkyRvb-kbK0X-.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/vid/720x720/Gf0Y_ELZS86oDCa4.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1254682018174074882/pl/SbWzmjoqO1vlaN00.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}}, 'quote_count': 12, 'reply_count': 6, 'retweet_count': 56, 'favorite_count': 90, 'entities': {'hashtags': [{'text': 'coronavirus', 'indices': [46, 58]}], 'urls': [{'url': 'https://t.co/oBsUnMcg5T', 'expanded_url': 'https://twitter.com/i/web/status/1254682289084207105', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'fcaidan', 'name': 'Aidan Foster-Carter', 'id': 22041616, 'id_str': '22041616', 'indices': [87, 95]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,
4,Mon Apr 27 08:36:21 +0000 2020,1254690836337614849,1254690836337614849,"India's budget deficit will probably breach its target, India’s central bank Governor Shaktikanta Das says https://t.co/ji3IJwPmmJ","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,1,1,19,38,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ji3IJwPmmJ', 'expanded_url': 'https://trib.al/2gO2W19', 'display_url': 'trib.al/2gO2W19', 'indices': [107, 130]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
5,Mon Apr 27 08:36:19 +0000 2020,1254690827781234688,1254690827781234688,YouTube’s most popular child star is a 6-year-old Russian girl https://t.co/hbc5jRczSh,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,6,2,11,46,"{'hashtags': [], 'urls': [{'url': 'https://t.co/hbc5jRczSh', 'expanded_url': 'https://trib.al/fNkK62R', 'display_url': 'trib.al/fNkK62R', 'indices': [63, 86]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
6,Mon Apr 27 08:16:03 +0000 2020,1254685727801126912,1254685727801126912,"Thailand plans to extend its state of emergency to May 31, while also making preparations to restart businesses nat… https://t.co/yrkks2ZMCe","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Thailand plans to extend its state of emergency to May 31, while also making preparations to restart businesses nationwide https://t.co/ZFN06pdM3d', 'display_text_range': [0, 146], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ZFN06pdM3d', 'expanded_url': 'https://trib.al/4LctoHo', 'display_url': 'trib.al/4LctoHo', 'indices': [123, 146]}], 'user_mentions': [], 'symbols': []}}",4,2,32,58,"{'hashtags': [], 'urls': [{'url': 'https://t.co/yrkks2ZMCe', 'expanded_url': 'https://twitter.com/i/web/status/1254685727801126912', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
7,Mon Apr 27 08:16:03 +0000 2020,1254685727700455427,1254685727700455427,BP will complete the sale of its Alaska business to Hilcorp Energy but under revised terms https://t.co/8AVfudbxQE,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,2,9,28,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8AVfudbxQE', 'expanded_url': 'https://trib.al/7dyLsmT', 'display_url': 'trib.al/7dyLsmT', 'indices': [91, 114]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],False,,,
