,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,display_text_range,extended_tweet,possibly_sensitive,extended_entities
0,Wed May 13 13:26:12 +0000 2020,1260561986481541120,1260561986481541120,"RT @davidjoachim: Paul Manafort was released from prison to home confinement as part of an effort to protect inmates from the coronavirus,…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381583, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed May 13 13:20:37 +0000 2020', 'id': 1260560582014574598, 'id_str': '1260560582014574598', 'text': 'Paul Manafort was released from prison to home confinement as part of an effort to protect inmates from the coronav… https://t.co/IqOFOYOKWy', 'display_text_range': [0, 140], 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 36510873, 'id_str': '36510873', 'name': 'David S. Joachim', 'screen_name': 'davidjoachim', 'location': 'New York, NY', 'url': 'http://www.davidjoachim.com', 'description': 'Everyone needs an editor | Senior Investigations Editor,, Bloomberg | Ex-NYT | Ex-GWU adjunct | @SyracuseComm + @stonybrooku | Opinions are all mine | DMs open', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 17062, 'friends_count': 5536, 'listed_count': 635, 'favourites_count': 2599, 'statuses_count': 55401, 'created_at': 'Wed Apr 29 22:55:02 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1255229440570900484/9878tnH4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1255229440570900484/9878tnH4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/36510873/1578412354', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Paul Manafort was released from prison to home confinement as part of an effort to protect inmates from the coronavirus, according to his lawyer\n\nhttps://t.co/yc22K0Kjpc @davidvoreacos @gregfarrel https://t.co/7sftZShl32', 'display_text_range': [0, 196], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/yc22K0Kjpc', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-05-13/paul-manafort-released-to-home-confinement-over-virus-fears', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [146, 169]}], 'user_mentions': [{'screen_name': 'davidvoreacos', 'name': 'david voreacos', 'id': 327925055, 'id_str': '327925055', 'indices': [170, 184]}, {'screen_name': 'gregfarrel', 'name': 'Greg Farrell', 'id': 200153274, 'id_str': '200153274', 'indices': [185, 196]}], 'symbols': [], 'media': [{'id': 1260560558002188288, 'id_str': '1260560558002188288', 'indices': [197, 220], 'media_url': 'http://pbs.twimg.com/media/EX5pJhWWsAAFRYb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX5pJhWWsAAFRYb.jpg', 'url': 'https://t.co/7sftZShl32', 'display_url': 'pic.twitter.com/7sftZShl32', 'expanded_url': 'https://twitter.com/davidjoachim/status/1260560582014574598/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 690, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 391, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 690, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1260560558002188288, 'id_str': '1260560558002188288', 'indices': [197, 220], 'media_url': 'http://pbs.twimg.com/media/EX5pJhWWsAAFRYb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX5pJhWWsAAFRYb.jpg', 'url': 'https://t.co/7sftZShl32', 'display_url': 'pic.twitter.com/7sftZShl32', 'expanded_url': 'https://twitter.com/davidjoachim/status/1260560582014574598/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 690, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 391, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 690, 'resize': 'fit'}}}]}}, 'quote_count': 4, 'reply_count': 5, 'retweet_count': 16, 'favorite_count': 12, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/IqOFOYOKWy', 'expanded_url': 'https://twitter.com/i/web/status/1260560582014574598', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'davidjoachim', 'name': 'David S. Joachim', 'id': 36510873, 'id_str': '36510873', 'indices': [3, 16]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
1,Wed May 13 13:25:32 +0000 2020,1260561818549923840,1260561818549923840,RT @economics: LIVE: Fed Chair Powell weighs in on the economy and recovery after coronavirus from the Peterson Institute https://t.co/iSnK…,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381583, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed May 13 13:17:12 +0000 2020', 'id': 1260559720563302402, 'id_str': '1260559720563302402', 'text': 'LIVE: Fed Chair Powell weighs in on the economy and recovery after coronavirus from the Peterson Institute… https://t.co/VIDO91U3qK', 'display_text_range': [0, 140], 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 144274618, 'id_str': '144274618', 'name': 'Bloomberg Economics', 'screen_name': 'economics', 'location': 'New York, NY', 'url': 'http://www.bloomberg.com', 'description': 'Breaking economics news and analysis from @business, the first word in global business and finance.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 148463, 'friends_count': 1085, 'listed_count': 2989, 'favourites_count': 102, 'statuses_count': 84381, 'created_at': 'Sat May 15 20:30:58 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991796957583695874/guser-qV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991796957583695874/guser-qV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/144274618/1525297757', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'LIVE: Fed Chair Powell weighs in on the economy and recovery after coronavirus from the Peterson Institute https://t.co/iSnKVDIXUK https://t.co/d7fgNm0oo7', 'display_text_range': [0, 130], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/iSnKVDIXUK', 'expanded_url': 'https://trib.al/EvkWZVP', 'display_url': 'trib.al/EvkWZVP', 'indices': [107, 130]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1260559717669224449, 'id_str': '1260559717669224449', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/EX5oYm3XQAEUywz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX5oYm3XQAEUywz.jpg', 'url': 'https://t.co/d7fgNm0oo7', 'display_url': 'pic.twitter.com/d7fgNm0oo7', 'expanded_url': 'https://twitter.com/economics/status/1260559720563302402/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1922, 'h': 1048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 654, 'resize': 'fit'}, 'small': {'w': 680, 'h': 371, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1260559717669224449, 'id_str': '1260559717669224449', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/EX5oYm3XQAEUywz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX5oYm3XQAEUywz.jpg', 'url': 'https://t.co/d7fgNm0oo7', 'display_url': 'pic.twitter.com/d7fgNm0oo7', 'expanded_url': 'https://twitter.com/economics/status/1260559720563302402/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1922, 'h': 1048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 654, 'resize': 'fit'}, 'small': {'w': 680, 'h': 371, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 3, 'retweet_count': 16, 'favorite_count': 32, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/VIDO91U3qK', 'expanded_url': 'https://twitter.com/i/web/status/1260559720563302402', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'economics', 'name': 'Bloomberg Economics', 'id': 144274618, 'id_str': '144274618', 'indices': [3, 13]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
2,Wed May 13 13:25:07 +0000 2020,1260561716448034817,1260561716448034817,Scientists are discovering the coronavirus can harm the body in unexpected ways. Here are some symptoms you might n… https://t.co/YNSRhg3WqL,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381583, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,12,3,62,74,"{'hashtags': [], 'urls': [{'url': 'https://t.co/YNSRhg3WqL', 'expanded_url': 'https://twitter.com/i/web/status/1260561716448034817', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': 'Scientists are discovering the coronavirus can harm the body in unexpected ways. Here are some symptoms you might not know about. https://t.co/vjl4oe0fGK https://t.co/NDqwFmMI35', 'display_text_range': [0, 153], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/vjl4oe0fGK', 'expanded_url': 'https://trib.al/EXRz3P9', 'display_url': 'trib.al/EXRz3P9', 'indices': [130, 153]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1260516465222057985, 'id_str': '1260516465222057985', 'indices': [154, 177], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1260516465222057985/img/-_s17wWnFdL5W8lL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1260516465222057985/img/-_s17wWnFdL5W8lL.jpg', 'url': 'https://t.co/NDqwFmMI35', 'display_url': 'pic.twitter.com/NDqwFmMI35', 'expanded_url': 'https://twitter.com/business/status/1260561716448034817/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 59237, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/vid/480x480/IXnuJ90VwT18YEUj.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/vid/320x320/21Se5aPuZvgbTIBp.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/vid/720x720/gG27BqJZE00qjImY.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/pl/2Ljw_usHAJGjzSlE.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1260516465222057985, 'id_str': '1260516465222057985', 'indices': [154, 177], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1260516465222057985/img/-_s17wWnFdL5W8lL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1260516465222057985/img/-_s17wWnFdL5W8lL.jpg', 'url': 'https://t.co/NDqwFmMI35', 'display_url': 'pic.twitter.com/NDqwFmMI35', 'expanded_url': 'https://twitter.com/business/status/1260561716448034817/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 59237, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/vid/480x480/IXnuJ90VwT18YEUj.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/vid/320x320/21Se5aPuZvgbTIBp.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/vid/720x720/gG27BqJZE00qjImY.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1260516465222057985/pl/2Ljw_usHAJGjzSlE.m3u8?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}}",False,
3,Wed May 13 13:25:06 +0000 2020,1260561710164987907,1260561710164987907,"Say hello to the desk shield.

Here's a glimpse from Asian banks of what office life could be like after Covid-19 ➡… https://t.co/TSDpMG7D8u","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381583, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,15,5,44,67,"{'hashtags': [], 'urls': [{'url': 'https://t.co/TSDpMG7D8u', 'expanded_url': 'https://twitter.com/i/web/status/1260561710164987907', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': ""Say hello to the desk shield.\n\nHere's a glimpse from Asian banks of what office life could be like after Covid-19 ➡ https://t.co/zurR6in5VQ https://t.co/DpQ3jH5UvK"", 'display_text_range': [0, 139], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/zurR6in5VQ', 'expanded_url': 'https://trib.al/cjkN1gi', 'display_url': 'trib.al/cjkN1gi', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1260561707312852993, 'id_str': '1260561707312852993', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/EX5qMa3XsAEzRl6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX5qMa3XsAEzRl6.jpg', 'url': 'https://t.co/DpQ3jH5UvK', 'display_url': 'pic.twitter.com/DpQ3jH5UvK', 'expanded_url': 'https://twitter.com/business/status/1260561710164987907/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2000, 'h': 1333, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1260561707312852993, 'id_str': '1260561707312852993', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/EX5qMa3XsAEzRl6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EX5qMa3XsAEzRl6.jpg', 'url': 'https://t.co/DpQ3jH5UvK', 'display_url': 'pic.twitter.com/DpQ3jH5UvK', 'expanded_url': 'https://twitter.com/business/status/1260561710164987907/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2000, 'h': 1333, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}}",False,
