,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,extended_tweet,possibly_sensitive,display_text_range,extended_entities
0,Wed May 06 16:45:33 +0000 2020,1258075441954459653,1258075441954459653,"RT @BloombergLive: What have been the challenges as a leader during the COVID-19 crisis? What technologies have been the ""hero"" technologie…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed May 06 15:54:31 +0000 2020', 'id': 1258062595216609281, 'id_str': '1258062595216609281', 'text': 'What have been the challenges as a leader during the COVID-19 crisis? What technologies have been the ""hero"" techno… https://t.co/GBcKt4oufo', 'display_text_range': [0, 140], 'source': '<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 237417499, 'id_str': '237417499', 'name': 'Bloomberg Live', 'screen_name': 'BloombergLive', 'location': 'New York, NY', 'url': 'http://bloomberglive.com', 'description': ""Using the world's largest newsroom to produce best-in-class live events."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 17222, 'friends_count': 1771, 'listed_count': 249, 'favourites_count': 4502, 'statuses_count': 12053, 'created_at': 'Wed Jan 12 20:08:21 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991781464953024513/hmi4V7e3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991781464953024513/hmi4V7e3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237417499/1589552492', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'What have been the challenges as a leader during the COVID-19 crisis? What technologies have been the ""hero"" technologies for @GrabSG\'s Hooi Ling Tan? https://t.co/yIcGbIki60 #STYT https://t.co/iCmW7h9qKR', 'display_text_range': [0, 180], 'entities': {'hashtags': [{'text': 'STYT', 'indices': [175, 180]}], 'urls': [{'url': 'https://t.co/yIcGbIki60', 'expanded_url': 'https://bloom.bg/2x5LRMp', 'display_url': 'bloom.bg/2x5LRMp', 'indices': [151, 174]}], 'user_mentions': [{'screen_name': 'GrabSG', 'name': 'Grab Singapore', 'id': 1724451330, 'id_str': '1724451330', 'indices': [126, 133]}], 'symbols': [], 'media': [{'id': 1258047531793211392, 'id_str': '1258047531793211392', 'indices': [181, 204], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1258047531793211392/img/XQbjAotzX209Wejz.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1258047531793211392/img/XQbjAotzX209Wejz.jpg', 'url': 'https://t.co/iCmW7h9qKR', 'display_url': 'pic.twitter.com/iCmW7h9qKR', 'expanded_url': 'https://twitter.com/BloombergLive/status/1258062595216609281/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 69204, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1258047531793211392/vid/640x360/caLGhi2OJhe1_hUv.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1258047531793211392/pl/esECfAzVhHcs6As6.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1258047531793211392/vid/480x270/luxA41mJQdnuOMHZ.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1258047531793211392, 'id_str': '1258047531793211392', 'indices': [181, 204], 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1258047531793211392/img/XQbjAotzX209Wejz.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1258047531793211392/img/XQbjAotzX209Wejz.jpg', 'url': 'https://t.co/iCmW7h9qKR', 'display_url': 'pic.twitter.com/iCmW7h9qKR', 'expanded_url': 'https://twitter.com/BloombergLive/status/1258062595216609281/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 69204, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1258047531793211392/vid/640x360/caLGhi2OJhe1_hUv.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1258047531793211392/pl/esECfAzVhHcs6As6.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1258047531793211392/vid/480x270/luxA41mJQdnuOMHZ.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 6, 'favorite_count': 9, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/GBcKt4oufo', 'expanded_url': 'https://twitter.com/i/web/status/1258062595216609281', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BloombergLive', 'name': 'Bloomberg Live', 'id': 237417499, 'id_str': '237417499', 'indices': [3, 17]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
1,Wed May 06 16:41:05 +0000 2020,1258074315251224587,1258074315251224587,"Shares of Latin America’s largest e-commerce marketplace, MercadoLibre, jumped as online sales in the region are on… https://t.co/nwze0z3oWc","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,2,23,33,"{'hashtags': [], 'urls': [{'url': 'https://t.co/nwze0z3oWc', 'expanded_url': 'https://twitter.com/i/web/status/1258074315251224587', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Shares of Latin America’s largest e-commerce marketplace, MercadoLibre, jumped as online sales in the region are on the rise https://t.co/Tle3C5o4mg', 'display_text_range': [0, 148], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Tle3C5o4mg', 'expanded_url': 'https://trib.al/IhxMo9G', 'display_url': 'trib.al/IhxMo9G', 'indices': [125, 148]}], 'user_mentions': [], 'symbols': []}}",False,,
2,Wed May 06 16:40:50 +0000 2020,1258074251212591105,1258074251212591105,Gap will use Texas as an initial proving ground for reopening https://t.co/FUej93IeEq,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,1,3,12,30,"{'hashtags': [], 'urls': [{'url': 'https://t.co/FUej93IeEq', 'expanded_url': 'https://trib.al/7bclsaj', 'display_url': 'trib.al/7bclsaj', 'indices': [62, 85]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,,
3,Wed May 06 16:39:32 +0000 2020,1258073925986193409,1258073925986193409,RT @BW: Four steps small restaurants can take to get coronavirus relief https://t.co/VILSRP6yh9,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed May 06 16:35:14 +0000 2020', 'id': 1258072843193024516, 'id_str': '1258072843193024516', 'text': 'Four steps small restaurants can take to get coronavirus relief https://t.co/VILSRP6yh9', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 67358777, 'id_str': '67358777', 'name': 'Businessweek', 'screen_name': 'BW', 'location': 'New York, NY', 'url': 'http://www.businessweek.com', 'description': 'Covering the business world like no one else.\n\nCurrently making a magazine in our living rooms.\n\nSubscribe here: http://buswk.co/2tuyWNq', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 1682136, 'friends_count': 492, 'listed_count': 17990, 'favourites_count': 989, 'statuses_count': 93074, 'created_at': 'Thu Aug 20 16:50:58 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FAF7F7', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '007CD5', 'profile_sidebar_border_color': 'D6D2D6', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67358777/1589455491', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 10, 'favorite_count': 20, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/VILSRP6yh9', 'expanded_url': 'https://trib.al/e6EDCoM', 'display_url': 'trib.al/e6EDCoM', 'indices': [64, 87]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/VILSRP6yh9', 'expanded_url': 'https://trib.al/e6EDCoM', 'display_url': 'trib.al/e6EDCoM', 'indices': [72, 95]}], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [3, 6]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,,
4,Wed May 06 16:36:13 +0000 2020,1258073090967384064,1258073090967384064,"Shanghai Disneyland will reopen on May 11, with social-distancing measures, limits on crowds, temperature checks an… https://t.co/o94f9p1Xlg","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,4,5,47,99,"{'hashtags': [], 'urls': [{'url': 'https://t.co/o94f9p1Xlg', 'expanded_url': 'https://twitter.com/i/web/status/1258073090967384064', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"{'full_text': 'Shanghai Disneyland will reopen on May 11, with social-distancing measures, limits on crowds, temperature checks and masks https://t.co/VNKBRKkp7v', 'display_text_range': [0, 146], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/VNKBRKkp7v', 'expanded_url': 'https://trib.al/kfZvJ5h', 'display_url': 'trib.al/kfZvJ5h', 'indices': [123, 146]}], 'user_mentions': [], 'symbols': []}}",False,,
5,Wed May 06 16:36:05 +0000 2020,1258073058449010694,1258073058449010694,Shale drillers are signaling they’ll throw off restraints on oil production if crude reaches $30 a barrel https://t.co/ktIgQoOQmP,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,2,4,19,26,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ktIgQoOQmP', 'expanded_url': 'https://trib.al/Y1orTc8', 'display_url': 'trib.al/Y1orTc8', 'indices': [106, 129]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,,
6,Wed May 06 16:36:05 +0000 2020,1258073055974350849,1258073055974350849,"“They know what grave consequences will follow if they make such a mistake"" https://t.co/zTj9yEJITn","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,2,6,11,"{'hashtags': [], 'urls': [{'url': 'https://t.co/zTj9yEJITn', 'expanded_url': 'https://trib.al/uGmSXsD', 'display_url': 'trib.al/uGmSXsD', 'indices': [76, 99]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,False,,
7,Wed May 06 16:35:30 +0000 2020,1258072910088024066,1258072910088024066,"RT @BW: Across America, a worrying trend is taking place: layoffs that started as temporary are starting to become permanent https://t.co/j…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381595, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed May 06 16:33:26 +0000 2020', 'id': 1258072391873413122, 'id_str': '1258072391873413122', 'text': 'Across America, a worrying trend is taking place: layoffs that started as temporary are starting to become permanent https://t.co/jGlnb75yrL', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 67358777, 'id_str': '67358777', 'name': 'Businessweek', 'screen_name': 'BW', 'location': 'New York, NY', 'url': 'http://www.businessweek.com', 'description': 'Covering the business world like no one else.\n\nCurrently making a magazine in our living rooms.\n\nSubscribe here: http://buswk.co/2tuyWNq', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 1682136, 'friends_count': 492, 'listed_count': 17990, 'favourites_count': 989, 'statuses_count': 93074, 'created_at': 'Thu Aug 20 16:50:58 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FAF7F7', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '007CD5', 'profile_sidebar_border_color': 'D6D2D6', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67358777/1589455491', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 186, 'reply_count': 164, 'retweet_count': 775, 'favorite_count': 656, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/jGlnb75yrL', 'expanded_url': 'https://trib.al/GIbyfiX', 'display_url': 'trib.al/GIbyfiX', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [3, 6]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
