,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,display_text_range
0,Tue May 05 14:04:07 +0000 2020,1257672427020210176,1257672427020210176,"After a weeks-long delay, the new baseball season has begun in South Korea with umpires in protective masks and fan… https://t.co/MS9ICrPS3E","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'After a weeks-long delay, the new baseball season has begun in South Korea with umpires in protective masks and fans watching from home https://t.co/jxWaBLvy2J', 'display_text_range': [0, 159], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/jxWaBLvy2J', 'expanded_url': 'https://trib.al/Rsgh6Gd', 'display_url': 'trib.al/Rsgh6Gd', 'indices': [136, 159]}], 'user_mentions': [], 'symbols': []}}",3,6,9,41,"{'hashtags': [], 'urls': [{'url': 'https://t.co/MS9ICrPS3E', 'expanded_url': 'https://twitter.com/i/web/status/1257672427020210176', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
1,Tue May 05 14:04:07 +0000 2020,1257672424793026560,1257672424793026560,"The U.S. is seeking to renew a UN arms embargo on Iran that's set to expire this year, threatening to kill what's l… https://t.co/bKyttUpRtS","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': ""The U.S. is seeking to renew a UN arms embargo on Iran that's set to expire this year, threatening to kill what's left of the nuclear agreement if countries don't go along https://t.co/B63GlpWu12"", 'display_text_range': [0, 195], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/B63GlpWu12', 'expanded_url': 'https://trib.al/qggPnod', 'display_url': 'trib.al/qggPnod', 'indices': [172, 195]}], 'user_mentions': [], 'symbols': []}}",3,6,9,26,"{'hashtags': [], 'urls': [{'url': 'https://t.co/bKyttUpRtS', 'expanded_url': 'https://twitter.com/i/web/status/1257672424793026560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
2,Tue May 05 14:01:02 +0000 2020,1257671652223188995,1257671652223188995,“The public is very confused” https://t.co/yJH6x5DfcJ,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,2,10,9,26,"{'hashtags': [], 'urls': [{'url': 'https://t.co/yJH6x5DfcJ', 'expanded_url': 'https://trib.al/gSCTk9J', 'display_url': 'trib.al/gSCTk9J', 'indices': [30, 53]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
3,Tue May 05 14:00:49 +0000 2020,1257671594039808013,1257671594039808013,LIVE: Join us for a special @neweconforum event exploring how supply chains of the future can be optimized to suppo… https://t.co/8shzJYHQFo,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'LIVE: Join us for a special @neweconforum event exploring how supply chains of the future can be optimized to support farmers and small businesses https://t.co/khtdAmHCcl', 'display_text_range': [0, 170], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/khtdAmHCcl', 'expanded_url': 'https://twitter.com/i/broadcasts/1ZkKzLmvknZJv', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [147, 170]}], 'user_mentions': [{'screen_name': 'neweconforum', 'name': 'Bloomberg New Economy Forum', 'id': 905822407654604800, 'id_str': '905822407654604800', 'indices': [28, 41]}], 'symbols': []}}",0,0,4,8,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8shzJYHQFo', 'expanded_url': 'https://twitter.com/i/web/status/1257671594039808013', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'neweconforum', 'name': 'Bloomberg New Economy Forum', 'id': 905822407654604800, 'id_str': '905822407654604800', 'indices': [28, 41]}], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
4,Tue May 05 14:00:02 +0000 2020,1257671398262267905,1257671398262267905,Some of the biggest U.S. stock traders just got the green light to open their own exchange https://t.co/tHcNLdGM2S,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,2,0,8,9,"{'hashtags': [], 'urls': [{'url': 'https://t.co/tHcNLdGM2S', 'expanded_url': 'https://trib.al/1d4mn9G', 'display_url': 'trib.al/1d4mn9G', 'indices': [91, 114]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
5,Tue May 05 13:59:37 +0000 2020,1257671293354344451,1257671293354344451,"RT @TheStalwart: Here's yet another way this crisis is leading to more power for Amazon

Companies, which had previously avoided working wi…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TheStalwart', 'name': 'Joe Weisenthal', 'id': 14096763, 'id_str': '14096763', 'indices': [3, 15]}], 'symbols': []}",False,False,,low,en,[{'tag': None}],"{'created_at': 'Tue May 05 12:38:04 +0000 2020', 'id': 1257650769769172992, 'id_str': '1257650769769172992', 'text': ""Here's yet another way this crisis is leading to more power for Amazon\n\nCompanies, which had previously avoided wor… https://t.co/iiCM5hpLVM"", 'display_text_range': [0, 140], 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 14096763, 'id_str': '14096763', 'name': 'Joe Weisenthal', 'screen_name': 'TheStalwart', 'location': 'New York City', 'url': 'http://bit.ly/1IJLySS', 'description': ""Co-host of the Odd Lots podcast and 'What'd You Miss?' on Bloomberg TV. Editor. Fan of chess, Chinese food, and the Bakersfield Sound."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 210425, 'friends_count': 5792, 'listed_count': 6353, 'favourites_count': 149845, 'statuses_count': 344226, 'created_at': 'Fri Mar 07 19:37:09 +0000 2008', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1128050686468468737/z1H6iVRN_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1128050686468468737/z1H6iVRN_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/14096763/1495849810', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""Here's yet another way this crisis is leading to more power for Amazon\n\nCompanies, which had previously avoided working with the company, in favor of physical retail channels, now have been forced to turn to them for sales https://t.co/bIwF0mePhZ by @spencersoper https://t.co/zntA4ZX3NF"", 'display_text_range': [0, 263], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/bIwF0mePhZ', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-05-05/amazon-wins-business-from-reluctant-brands-after-virus-closes-stores?sref=vuYGislZ', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [223, 246]}], 'user_mentions': [{'screen_name': 'spencersoper', 'name': 'Spencer Soper', 'id': 25115027, 'id_str': '25115027', 'indices': [250, 263]}], 'symbols': [], 'media': [{'id': 1257650662357315584, 'id_str': '1257650662357315584', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/media/EXQSnTVXsAAj5r6.png', 'media_url_https': 'https://pbs.twimg.com/media/EXQSnTVXsAAj5r6.png', 'url': 'https://t.co/zntA4ZX3NF', 'display_url': 'pic.twitter.com/zntA4ZX3NF', 'expanded_url': 'https://twitter.com/TheStalwart/status/1257650769769172992/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 955, 'h': 249, 'resize': 'fit'}, 'large': {'w': 955, 'h': 249, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 177, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1257650662357315584, 'id_str': '1257650662357315584', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/media/EXQSnTVXsAAj5r6.png', 'media_url_https': 'https://pbs.twimg.com/media/EXQSnTVXsAAj5r6.png', 'url': 'https://t.co/zntA4ZX3NF', 'display_url': 'pic.twitter.com/zntA4ZX3NF', 'expanded_url': 'https://twitter.com/TheStalwart/status/1257650769769172992/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 955, 'h': 249, 'resize': 'fit'}, 'large': {'w': 955, 'h': 249, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 177, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 4, 'retweet_count': 16, 'favorite_count': 29, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/iiCM5hpLVM', 'expanded_url': 'https://twitter.com/i/web/status/1257650769769172992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",
6,Tue May 05 13:56:08 +0000 2020,1257670415138390017,1257670415138390017,"It’s ""Make America Great Again"" all over again https://t.co/kftd5wMxyx","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,3,12,10,40,"{'hashtags': [], 'urls': [{'url': 'https://t.co/kftd5wMxyx', 'expanded_url': 'https://trib.al/6R3hhj4', 'display_url': 'trib.al/6R3hhj4', 'indices': [47, 70]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
7,Tue May 05 13:55:47 +0000 2020,1257670331092926464,1257670331092926464,"Sam Zell, the billionaire known for buying up troubled real estate, says the economy will be ""permanently scarred""… https://t.co/0Lpde2HQRl","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Sam Zell, the billionaire known for buying up troubled real estate, says the economy will be ""permanently scarred"" by the pandemic https://t.co/CIakxLlWYO', 'display_text_range': [0, 154], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/CIakxLlWYO', 'expanded_url': 'https://trib.al/VNeA3M8', 'display_url': 'trib.al/VNeA3M8', 'indices': [131, 154]}], 'user_mentions': [], 'symbols': []}}",7,7,41,73,"{'hashtags': [], 'urls': [{'url': 'https://t.co/0Lpde2HQRl', 'expanded_url': 'https://twitter.com/i/web/status/1257670331092926464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
8,Tue May 05 13:55:06 +0000 2020,1257670156303716353,1257670156303716353,Apple and Google are working together to develop a technology that will alert smartphone users if they have come in… https://t.co/8ADfdIx5CA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Apple and Google are working together to develop a technology that will alert smartphone users if they have come into contact with a person infected with coronavirus. @business tech editor @NateLanxon explains how it will work. https://t.co/xe7glnQGWl (Video via @QuickTake) https://t.co/T1v5BmtfIs', 'display_text_range': [0, 274], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/xe7glnQGWl', 'expanded_url': 'https://trib.al/DOIgreA', 'display_url': 'trib.al/DOIgreA', 'indices': [228, 251]}], 'user_mentions': [{'screen_name': 'business', 'name': 'Bloomberg', 'id': 34713362, 'id_str': '34713362', 'indices': [167, 176]}, {'screen_name': 'NateLanxon', 'name': 'Nate Lanxon', 'id': 2649551, 'id_str': '2649551', 'indices': [189, 200]}, {'screen_name': 'QuickTake', 'name': 'Bloomberg QuickTake', 'id': 252751061, 'id_str': '252751061', 'indices': [263, 273]}], 'symbols': [], 'media': [{'id': 1257587134678130689, 'id_str': '1257587134678130689', 'indices': [275, 298], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1257587134678130689/img/Nze-nqsw_feLW3eG.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1257587134678130689/img/Nze-nqsw_feLW3eG.jpg', 'url': 'https://t.co/T1v5BmtfIs', 'display_url': 'pic.twitter.com/T1v5BmtfIs', 'expanded_url': 'https://twitter.com/business/status/1257670156303716353/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 223557, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/vid/1280x720/3huMqkazGt2F6rXG.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/vid/480x270/QRs5GKrmnR1D_yvy.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/pl/y1-iOyPw-E1m2BzI.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/vid/640x360/VE900QYHcYq7WME-.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1257587134678130689, 'id_str': '1257587134678130689', 'indices': [275, 298], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1257587134678130689/img/Nze-nqsw_feLW3eG.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1257587134678130689/img/Nze-nqsw_feLW3eG.jpg', 'url': 'https://t.co/T1v5BmtfIs', 'display_url': 'pic.twitter.com/T1v5BmtfIs', 'expanded_url': 'https://twitter.com/business/status/1257670156303716353/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 223557, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/vid/1280x720/3huMqkazGt2F6rXG.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/vid/480x270/QRs5GKrmnR1D_yvy.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/pl/y1-iOyPw-E1m2BzI.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1257587134678130689/vid/640x360/VE900QYHcYq7WME-.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",8,2,21,47,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8ADfdIx5CA', 'expanded_url': 'https://twitter.com/i/web/status/1257670156303716353', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,"[0, 140]"
