,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,display_text_range,extended_entities
0,Thu Apr 30 19:50:02 +0000 2020,1255947541088210945,1255947541088210945,The IMF says governments across Asia should do more to prop up informal workers who are particularly vulnerable in… https://t.co/wGW5KW9YGP,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'The IMF says governments across Asia should do more to prop up informal workers who are particularly vulnerable in weakened economies https://t.co/I4xt7ZYHMU', 'display_text_range': [0, 157], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/I4xt7ZYHMU', 'expanded_url': 'https://trib.al/ST1ub1i', 'display_url': 'trib.al/ST1ub1i', 'indices': [134, 157]}], 'user_mentions': [], 'symbols': []}}",1,0,13,30,"{'hashtags': [], 'urls': [{'url': 'https://t.co/wGW5KW9YGP', 'expanded_url': 'https://twitter.com/i/web/status/1255947541088210945', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
1,Thu Apr 30 19:49:07 +0000 2020,1255947309046804481,1255947309046804481,U.S. labor secretary says it’s not clear how much state backlogs contributed to the latest jobless claim figures https://t.co/2tGYqajxMA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,1,2,12,21,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2tGYqajxMA', 'expanded_url': 'https://trib.al/R24Jvzf', 'display_url': 'trib.al/R24Jvzf', 'indices': [113, 136]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
2,Thu Apr 30 19:49:07 +0000 2020,1255947307809374208,1255947307809374208,Fed opens door for oil company loans after lobbying campaign https://t.co/U9Qafe9wiU,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,5,4,27,30,"{'hashtags': [], 'urls': [{'url': 'https://t.co/U9Qafe9wiU', 'expanded_url': 'https://trib.al/4wvNIyK', 'display_url': 'trib.al/4wvNIyK', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
3,Thu Apr 30 19:43:03 +0000 2020,1255945782617870339,1255945782617870339,"Shutdowns and slowdowns have hit pork and beef supplies hard, but the chicken industry has avoided major closures a… https://t.co/xBeTiCECGu","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Shutdowns and slowdowns have hit pork and beef supplies hard, but the chicken industry has avoided major closures and is still fairly cheap https://t.co/H1DQCtsHcV', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/H1DQCtsHcV', 'expanded_url': 'https://trib.al/bEGhwTw', 'display_url': 'trib.al/bEGhwTw', 'indices': [140, 163]}], 'user_mentions': [], 'symbols': []}}",4,5,24,50,"{'hashtags': [], 'urls': [{'url': 'https://t.co/xBeTiCECGu', 'expanded_url': 'https://twitter.com/i/web/status/1255945782617870339', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
4,Thu Apr 30 19:42:04 +0000 2020,1255945534562603012,1255945534562603012,TikTok is discussing the idea of a reality TV show to broaden its appeal https://t.co/hQVKiOBG6k,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,8,7,25,54,"{'hashtags': [], 'urls': [{'url': 'https://t.co/hQVKiOBG6k', 'expanded_url': 'https://trib.al/ALYUZ10', 'display_url': 'trib.al/ALYUZ10', 'indices': [73, 96]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
5,Thu Apr 30 19:40:07 +0000 2020,1255945044638535681,1255945044638535681,At least some of the White House's data on coronavirus tests is sourced from a data-gathering group started by jour… https://t.co/8qsqoE44PM,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': ""At least some of the White House's data on coronavirus tests is sourced from a data-gathering group started by journalists. https://t.co/6FR6mfaXqO"", 'display_text_range': [0, 147], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/6FR6mfaXqO', 'expanded_url': 'https://trib.al/Oit8QCJ', 'display_url': 'trib.al/Oit8QCJ', 'indices': [124, 147]}], 'user_mentions': [], 'symbols': []}}",2,3,13,16,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8qsqoE44PM', 'expanded_url': 'https://twitter.com/i/web/status/1255945044638535681', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
6,Thu Apr 30 19:40:07 +0000 2020,1255945043816468485,1255945043816468485,Coronavirus is trapping sailors at sea for months on end as governments clamp down on the movement of people to com… https://t.co/e7wYjXgtbd,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': ""Coronavirus is trapping sailors at sea for months on end as governments clamp down on the movement of people to combat the disease's spread https://t.co/RAQqVFZ0hl"", 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/RAQqVFZ0hl', 'expanded_url': 'https://trib.al/F6LqUUh', 'display_url': 'trib.al/F6LqUUh', 'indices': [140, 163]}], 'user_mentions': [], 'symbols': []}}",1,2,32,42,"{'hashtags': [], 'urls': [{'url': 'https://t.co/e7wYjXgtbd', 'expanded_url': 'https://twitter.com/i/web/status/1255945043816468485', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
7,Thu Apr 30 19:40:07 +0000 2020,1255945042176466945,1255945042176466945,"Trump renews criticism of Flynn case, signaling possible pardon https://t.co/BE9LytQU20","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,7,9,17,"{'hashtags': [], 'urls': [{'url': 'https://t.co/BE9LytQU20', 'expanded_url': 'https://trib.al/PyOYhDK', 'display_url': 'trib.al/PyOYhDK', 'indices': [64, 87]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,
8,Thu Apr 30 19:37:22 +0000 2020,1255944349960953856,1255944349960953856,"RT @BloombergLive: TOMORROW: Don't miss @carolmassar's discussion with @JudySmith_, ""fixer"" and inspiration behind @ScandalABC's Olivia Pop…","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BloombergLive', 'name': 'Bloomberg Live', 'id': 237417499, 'id_str': '237417499', 'indices': [3, 17]}, {'screen_name': 'carolmassar', 'name': 'Carol Massar', 'id': 160948300, 'id_str': '160948300', 'indices': [40, 52]}, {'screen_name': 'JudySmith_', 'name': 'Judy Smith', 'id': 540859151, 'id_str': '540859151', 'indices': [71, 82]}, {'screen_name': 'ScandalABC', 'name': 'Scandal', 'id': 288304848, 'id_str': '288304848', 'indices': [115, 126]}], 'symbols': []}",False,False,,low,en,[{'tag': None}],"{'created_at': 'Thu Apr 30 19:36:09 +0000 2020', 'id': 1255944045110726668, 'id_str': '1255944045110726668', 'text': 'TOMORROW: Don\'t miss @carolmassar\'s discussion with @JudySmith_, ""fixer"" and inspiration behind @ScandalABC\'s Olivi… https://t.co/lvSKUBplAZ', 'display_text_range': [0, 140], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 237417499, 'id_str': '237417499', 'name': 'Bloomberg Live', 'screen_name': 'BloombergLive', 'location': 'New York, NY', 'url': 'http://bloomberglive.com', 'description': ""Using the world's largest newsroom to produce best-in-class live events."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 17222, 'friends_count': 1771, 'listed_count': 249, 'favourites_count': 4502, 'statuses_count': 12053, 'created_at': 'Wed Jan 12 20:08:21 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991781464953024513/hmi4V7e3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991781464953024513/hmi4V7e3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237417499/1589552492', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'TOMORROW: Don\'t miss @carolmassar\'s discussion with @JudySmith_, ""fixer"" and inspiration behind @ScandalABC\'s Olivia Pope. We\'ll hear how she\'s advising clients in the time of coronavirus, and what CEOs can be doing to communicate strong leadership. https://t.co/1RrNtUdgKp https://t.co/IBN3Ynv3tn', 'display_text_range': [0, 273], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/1RrNtUdgKp', 'expanded_url': 'http://bloom.bg/3bjs5vM', 'display_url': 'bloom.bg/3bjs5vM', 'indices': [250, 273]}], 'user_mentions': [{'screen_name': 'carolmassar', 'name': 'Carol Massar', 'id': 160948300, 'id_str': '160948300', 'indices': [21, 33]}, {'screen_name': 'JudySmith_', 'name': 'Judy Smith', 'id': 540859151, 'id_str': '540859151', 'indices': [52, 63]}, {'screen_name': 'ScandalABC', 'name': 'Scandal', 'id': 288304848, 'id_str': '288304848', 'indices': [96, 107]}], 'symbols': [], 'media': [{'id': 1255923190636982274, 'id_str': '1255923190636982274', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/EW3vfNsXsAIdydb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW3vfNsXsAIdydb.jpg', 'url': 'https://t.co/IBN3Ynv3tn', 'display_url': 'pic.twitter.com/IBN3Ynv3tn', 'expanded_url': 'https://twitter.com/BloombergLive/status/1255944045110726668/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1201, 'h': 676, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1255923190636982274, 'id_str': '1255923190636982274', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/EW3vfNsXsAIdydb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW3vfNsXsAIdydb.jpg', 'url': 'https://t.co/IBN3Ynv3tn', 'display_url': 'pic.twitter.com/IBN3Ynv3tn', 'expanded_url': 'https://twitter.com/BloombergLive/status/1255944045110726668/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1201, 'h': 676, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 2, 'retweet_count': 14, 'favorite_count': 17, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/lvSKUBplAZ', 'expanded_url': 'https://twitter.com/i/web/status/1255944045110726668', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'carolmassar', 'name': 'Carol Massar', 'id': 160948300, 'id_str': '160948300', 'indices': [21, 33]}, {'screen_name': 'JudySmith_', 'name': 'Judy Smith', 'id': 540859151, 'id_str': '540859151', 'indices': [52, 63]}, {'screen_name': 'ScandalABC', 'name': 'Scandal', 'id': 288304848, 'id_str': '288304848', 'indices': [96, 107]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,
