,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,extended_entities,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink
0,Tue Apr 21 13:33:42 +0000 2020,1252591342674497539,1252591342674497539,"As many as 15,000 people in Mumbai will be given an anti-malarial drug as a preventive therapy to ward off the dead… https://t.co/p3WYGZ0FrV","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'As many as 15,000 people in Mumbai will be given an anti-malarial drug as a preventive therapy to ward off the deadly coronavirus https://t.co/eXxAxTsvrH', 'display_text_range': [0, 153], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/eXxAxTsvrH', 'expanded_url': 'https://trib.al/RwqH0xc', 'display_url': 'trib.al/RwqH0xc', 'indices': [130, 153]}], 'user_mentions': [], 'symbols': []}}",8,8,30,62,"{'hashtags': [], 'urls': [{'url': 'https://t.co/p3WYGZ0FrV', 'expanded_url': 'https://twitter.com/i/web/status/1252591342674497539', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
1,Tue Apr 21 13:32:16 +0000 2020,1252590982027268096,1252590982027268096,RT @markets: U.S. stocks open lower https://t.co/xizUwAEmf8 https://t.co/Sdn0wnMrra,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/xizUwAEmf8', 'expanded_url': 'https://bloom.bg/3arDzMq', 'display_url': 'bloom.bg/3arDzMq', 'indices': [36, 59]}], 'user_mentions': [{'screen_name': 'markets', 'name': 'Bloomberg Markets', 'id': 69620713, 'id_str': '69620713', 'indices': [3, 11]}], 'symbols': [], 'media': [{'id': 1252590622940200960, 'id_str': '1252590622940200960', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'media_url_https': 'https://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'url': 'https://t.co/Sdn0wnMrra', 'display_url': 'pic.twitter.com/Sdn0wnMrra', 'expanded_url': 'https://twitter.com/markets/status/1252590630456475648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 640, 'h': 330, 'resize': 'fit'}, 'large': {'w': 640, 'h': 330, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 330, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 1252590630456475648, 'source_status_id_str': '1252590630456475648', 'source_user_id': 69620713, 'source_user_id_str': '69620713'}]}",False,False,False,low,en,[{'tag': None}],"{'created_at': 'Tue Apr 21 13:30:52 +0000 2020', 'id': 1252590630456475648, 'id_str': '1252590630456475648', 'text': 'U.S. stocks open lower https://t.co/xizUwAEmf8 https://t.co/Sdn0wnMrra', 'display_text_range': [0, 46], 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 69620713, 'id_str': '69620713', 'name': 'Bloomberg Markets', 'screen_name': 'markets', 'location': 'New York', 'url': 'http://www.bloombergmarkets.com', 'description': 'Breaking news and analysis on global financial markets', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 671169, 'friends_count': 281, 'listed_count': 10140, 'favourites_count': 105, 'statuses_count': 121505, 'created_at': 'Fri Aug 28 15:52:42 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991798238519971840/0dG9AoKr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991798238519971840/0dG9AoKr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/69620713/1525298093', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 18, 'reply_count': 5, 'retweet_count': 147, 'favorite_count': 249, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/xizUwAEmf8', 'expanded_url': 'https://bloom.bg/3arDzMq', 'display_url': 'bloom.bg/3arDzMq', 'indices': [23, 46]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1252590622940200960, 'id_str': '1252590622940200960', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'media_url_https': 'https://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'url': 'https://t.co/Sdn0wnMrra', 'display_url': 'pic.twitter.com/Sdn0wnMrra', 'expanded_url': 'https://twitter.com/markets/status/1252590630456475648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 640, 'h': 330, 'resize': 'fit'}, 'large': {'w': 640, 'h': 330, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 330, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 1252590622940200960, 'id_str': '1252590622940200960', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'media_url_https': 'https://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'url': 'https://t.co/Sdn0wnMrra', 'display_url': 'pic.twitter.com/Sdn0wnMrra', 'expanded_url': 'https://twitter.com/markets/status/1252590630456475648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 640, 'h': 330, 'resize': 'fit'}, 'large': {'w': 640, 'h': 330, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 330, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","{'media': [{'id': 1252590622940200960, 'id_str': '1252590622940200960', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'media_url_https': 'https://pbs.twimg.com/media/EWIYiPlWAAAVddk.png', 'url': 'https://t.co/Sdn0wnMrra', 'display_url': 'pic.twitter.com/Sdn0wnMrra', 'expanded_url': 'https://twitter.com/markets/status/1252590630456475648/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 640, 'h': 330, 'resize': 'fit'}, 'large': {'w': 640, 'h': 330, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 330, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'source_status_id': 1252590630456475648, 'source_status_id_str': '1252590630456475648', 'source_user_id': 69620713, 'source_user_id_str': '69620713'}]}",,,,,
2,Tue Apr 21 13:24:44 +0000 2020,1252589086868754434,1252589086868754434,Biotechnology offerings are one of the few bright spots in an otherwise dreary market for IPOs https://t.co/k3xGVJ2Yvv,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,3,13,27,"{'hashtags': [], 'urls': [{'url': 'https://t.co/k3xGVJ2Yvv', 'expanded_url': 'https://trib.al/N2kv8Of', 'display_url': 'trib.al/N2kv8Of', 'indices': [95, 118]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
3,Tue Apr 21 13:23:45 +0000 2020,1252588838821810176,1252588838821810176,RT @middleeast: The historic collapse in the price of oil is inflicting another shock on a weakened world economy https://t.co/yMnuxxeEzS,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/yMnuxxeEzS', 'expanded_url': 'https://trib.al/P4QSrAy', 'display_url': 'trib.al/P4QSrAy', 'indices': [114, 137]}], 'user_mentions': [{'screen_name': 'middleeast', 'name': 'Bloomberg Middle East', 'id': 3413058154, 'id_str': '3413058154', 'indices': [3, 14]}], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'created_at': 'Tue Apr 21 13:21:12 +0000 2020', 'id': 1252588195352584192, 'id_str': '1252588195352584192', 'text': 'The historic collapse in the price of oil is inflicting another shock on a weakened world economy https://t.co/yMnuxxeEzS', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3413058154, 'id_str': '3413058154', 'name': 'Bloomberg Middle East', 'screen_name': 'middleeast', 'location': 'Worldwide', 'url': 'http://www.bloomberg.com/', 'description': 'The official Twitter account for Bloomberg in the Middle East, bringing you the latest in business and politics.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 34361, 'friends_count': 48, 'listed_count': 867, 'favourites_count': 628, 'statuses_count': 31476, 'created_at': 'Mon Aug 10 16:16:21 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190267416615501826/fIJoHeo-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190267416615501826/fIJoHeo-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3413058154/1572616841', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 3, 'reply_count': 8, 'retweet_count': 31, 'favorite_count': 54, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/yMnuxxeEzS', 'expanded_url': 'https://trib.al/P4QSrAy', 'display_url': 'trib.al/P4QSrAy', 'indices': [98, 121]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,,,,,
4,Tue Apr 21 13:22:02 +0000 2020,1252588407412477953,1252588407412477953,The millions of coronavirus-caused job losses will disproportionately impact black and Hispanic families in the U.S… https://t.co/oGahhdQ1A8,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'The millions of coronavirus-caused job losses will disproportionately impact black and Hispanic families in the U.S., a study from the JPMorgan Chase Institute says https://t.co/npflHyDuwR', 'display_text_range': [0, 188], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/npflHyDuwR', 'expanded_url': 'https://trib.al/dxZq29K', 'display_url': 'trib.al/dxZq29K', 'indices': [165, 188]}], 'user_mentions': [], 'symbols': []}}",5,10,39,56,"{'hashtags': [], 'urls': [{'url': 'https://t.co/oGahhdQ1A8', 'expanded_url': 'https://twitter.com/i/web/status/1252588407412477953', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
5,Tue Apr 21 13:21:24 +0000 2020,1252588244165898240,1252588244165898240,RT @tracyalloway: Good news for those thinking of buying oil on the cheap. This old story about my attempt to buy a barrel of crude is now…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'tracyalloway', 'name': 'Tracy Alloway', 'id': 20169416, 'id_str': '20169416', 'indices': [3, 16]}], 'symbols': []}",False,False,,low,en,[{'tag': None}],"{'created_at': 'Tue Apr 21 02:48:45 +0000 2020', 'id': 1252429035159736328, 'id_str': '1252429035159736328', 'text': 'Good news for those thinking of buying oil on the cheap. This old story about my attempt to buy a barrel of crude i… https://t.co/qyVYe1fnT0', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 20169416, 'id_str': '20169416', 'name': 'Tracy Alloway', 'screen_name': 'tracyalloway', 'location': 'Hong Kong', 'url': 'http://www.tracy-alloway.com', 'description': 'Financial journalist at Bloomberg, co-host of Odd Lots. I like financial crisis hindsight, spurious correlation and kittens. London➡New York➡Abu Dhabi➡Hong Kong', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 90717, 'friends_count': 3871, 'listed_count': 2449, 'favourites_count': 13993, 'statuses_count': 15531, 'created_at': 'Thu Feb 05 17:57:56 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDF3F5', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': True, 'profile_link_color': '66777D', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1224897340059684864/eOoLOzte_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1224897340059684864/eOoLOzte_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20169416/1581040306', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""Good news for those thinking of buying oil on the cheap. This old story about my attempt to buy a barrel of crude is now free to read so you can learn exactly why that's a bad idea. \n\nhttps://t.co/9VOTTzenM1"", 'display_text_range': [0, 207], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/9VOTTzenM1', 'expanded_url': 'https://www.bloomberg.com/news/articles/2015-11-03/that-time-i-tried-to-buy-some-crude-oil', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [184, 207]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 114, 'reply_count': 78, 'retweet_count': 861, 'favorite_count': 2036, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/qyVYe1fnT0', 'expanded_url': 'https://twitter.com/i/web/status/1252429035159736328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,,,,,
6,Tue Apr 21 13:19:59 +0000 2020,1252587891190095882,1252587891190095882,"In the rush to fight coronavirus — Americans are, increasingly, accidentally poisoning themselves https://t.co/k6gPgwd1QC","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381604, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,4,6,31,41,"{'hashtags': [], 'urls': [{'url': 'https://t.co/k6gPgwd1QC', 'expanded_url': 'https://trib.al/lkX1AW5', 'display_url': 'trib.al/lkX1AW5', 'indices': [98, 121]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,,,,
