,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,display_text_range,extended_tweet,extended_entities,retweeted_status
0,Thu May 14 02:19:07 +0000 2020,1260756498390679552,1260756498390679552,It's not just the U.S. heartland: Meat plants from Germany to Brazil are becoming virus hot spots https://t.co/cBdeWoZZ1b,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,4,3,58,75,"{'hashtags': [], 'urls': [{'url': 'https://t.co/cBdeWoZZ1b', 'expanded_url': 'https://trib.al/pSt978T', 'display_url': 'trib.al/pSt978T', 'indices': [98, 121]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
1,Thu May 14 02:19:07 +0000 2020,1260756496268304384,1260756496268304384,Roche's antibody test was cleared by a U.K. health authority https://t.co/FzVCTwWFZu,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,0,33,65,"{'hashtags': [], 'urls': [{'url': 'https://t.co/FzVCTwWFZu', 'expanded_url': 'https://trib.al/oQpMYXg', 'display_url': 'trib.al/oQpMYXg', 'indices': [61, 84]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
2,Thu May 14 02:18:03 +0000 2020,1260756231414845447,1260756231414845447,Oil edges higher while market braces for uncertain recovery https://t.co/W0raPNvNyg,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,0,16,43,"{'hashtags': [], 'urls': [{'url': 'https://t.co/W0raPNvNyg', 'expanded_url': 'https://trib.al/r84FCno', 'display_url': 'trib.al/r84FCno', 'indices': [60, 83]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
3,Thu May 14 02:17:03 +0000 2020,1260755977999130626,1260755977999130626,A growing number of Australia's farmers are facing escalating diplomatic tensions with China https://t.co/TdBrGCbWlD,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,7,22,43,"{'hashtags': [], 'urls': [{'url': 'https://t.co/TdBrGCbWlD', 'expanded_url': 'https://trib.al/Z8vrxhQ', 'display_url': 'trib.al/Z8vrxhQ', 'indices': [93, 116]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
4,Thu May 14 02:10:06 +0000 2020,1260754228085129218,1260754228085129218,"Covid-19 ""may never go away,"" says Michael Ryan, head of the World Health Organization’s health emergencies program… https://t.co/FlRj3u84o1","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,48,23,191,235,"{'hashtags': [], 'urls': [{'url': 'https://t.co/FlRj3u84o1', 'expanded_url': 'https://twitter.com/i/web/status/1260754228085129218', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': 'Covid-19 ""may never go away,"" says Michael Ryan, head of the World Health Organization’s health emergencies program adding that the ""massive moonshot"" of finding a vaccine will be only the first step toward eradicating the disease https://t.co/xJSG58ATji https://t.co/Lt1Xep6DVj', 'display_text_range': [0, 254], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/xJSG58ATji', 'expanded_url': 'https://trib.al/gBDUKkC', 'display_url': 'trib.al/gBDUKkC', 'indices': [231, 254]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1260749371001516034, 'id_str': '1260749371001516034', 'indices': [255, 278], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1260749371001516034/img/eBvewuKxGi_aeAa8.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1260749371001516034/img/eBvewuKxGi_aeAa8.jpg', 'url': 'https://t.co/Lt1Xep6DVj', 'display_url': 'pic.twitter.com/Lt1Xep6DVj', 'expanded_url': 'https://twitter.com/business/status/1260754228085129218/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 143477, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/vid/480x270/bszRWyz1JnMxluFl.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/vid/1280x720/oW5IamgySHD0ocO1.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/pl/FV_Z3GL3j_iJLl2Z.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/vid/640x360/3Uwd3XHcSnpaeLtI.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1260749371001516034, 'id_str': '1260749371001516034', 'indices': [255, 278], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1260749371001516034/img/eBvewuKxGi_aeAa8.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1260749371001516034/img/eBvewuKxGi_aeAa8.jpg', 'url': 'https://t.co/Lt1Xep6DVj', 'display_url': 'pic.twitter.com/Lt1Xep6DVj', 'expanded_url': 'https://twitter.com/business/status/1260754228085129218/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 143477, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/vid/480x270/bszRWyz1JnMxluFl.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/vid/1280x720/oW5IamgySHD0ocO1.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/pl/FV_Z3GL3j_iJLl2Z.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1260749371001516034/vid/640x360/3Uwd3XHcSnpaeLtI.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}}",,
5,Thu May 14 02:10:05 +0000 2020,1260754223756718080,1260754223756718080,N.J. forecasts $10.1 billion shortfall through next fiscal year https://t.co/5HLJY0mBee,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,1,12,30,"{'hashtags': [], 'urls': [{'url': 'https://t.co/5HLJY0mBee', 'expanded_url': 'https://trib.al/5STuSgI', 'display_url': 'trib.al/5STuSgI', 'indices': [64, 87]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
6,Thu May 14 02:09:01 +0000 2020,1260753958114594818,1260753958114594818,China’s hot convertible bond market on alert for first default https://t.co/A8gyStfCFX,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,3,0,23,51,"{'hashtags': [], 'urls': [{'url': 'https://t.co/A8gyStfCFX', 'expanded_url': 'https://trib.al/UdkkJul', 'display_url': 'trib.al/UdkkJul', 'indices': [63, 86]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
7,Thu May 14 02:06:03 +0000 2020,1260753209137729537,1260753209137729537,How Alibaba's Lazada turned produce dumped in the virus crisis into a business https://t.co/S0CPicaC3q,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,0,15,36,"{'hashtags': [], 'urls': [{'url': 'https://t.co/S0CPicaC3q', 'expanded_url': 'https://trib.al/iVmsSns', 'display_url': 'trib.al/iVmsSns', 'indices': [79, 102]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
8,Thu May 14 02:05:28 +0000 2020,1260753060831338497,1260753060831338497,"BREAKING: Australia employment slumps by a record 594,300 https://t.co/7LkZbBxNzT https://t.co/6rUDn9UaJL","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,8,3,43,92,"{'hashtags': [], 'urls': [{'url': 'https://t.co/7LkZbBxNzT', 'expanded_url': 'https://trib.al/7TOJxd6', 'display_url': 'trib.al/7TOJxd6', 'indices': [58, 81]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1260753058881056769, 'id_str': '1260753058881056769', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/EX8YOjAXsAEsiv9.png', 'media_url_https': 'https://pbs.twimg.com/media/EX8YOjAXsAEsiv9.png', 'url': 'https://t.co/6rUDn9UaJL', 'display_url': 'pic.twitter.com/6rUDn9UaJL', 'expanded_url': 'https://twitter.com/business/status/1260753060831338497/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 500, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 500, 'resize': 'fit'}}}]}",False,False,False,low,en,[{'tag': None}],"[0, 81]",,"{'media': [{'id': 1260753058881056769, 'id_str': '1260753058881056769', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/EX8YOjAXsAEsiv9.png', 'media_url_https': 'https://pbs.twimg.com/media/EX8YOjAXsAEsiv9.png', 'url': 'https://t.co/6rUDn9UaJL', 'display_url': 'pic.twitter.com/6rUDn9UaJL', 'expanded_url': 'https://twitter.com/business/status/1260753060831338497/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 500, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 500, 'resize': 'fit'}}}]}",
