,created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,extended_tweet,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,retweeted_status,extended_entities
53,Tue Apr 28 11:49:04 +0000 2020,1255101723015872513,1255101723015872513,UBS warns that a 44% surge in trading revenue that put it ahead of Wall Street rivals isn't sustainable https://t.co/TvPOnAwZkg,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,4,12,40,"{'hashtags': [], 'urls': [{'url': 'https://t.co/TvPOnAwZkg', 'expanded_url': 'https://trib.al/Hm49eAn', 'display_url': 'trib.al/Hm49eAn', 'indices': [104, 127]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
54,Tue Apr 28 11:48:04 +0000 2020,1255101473790275584,1255101473790275584,"The Fed's actions carry a grave risk: that investors will be emboldened to take greater chances, believing that pol… https://t.co/E4MRPdgJfz",,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': ""The Fed's actions carry a grave risk: that investors will be emboldened to take greater chances, believing that policy makers will be there to bail them out https://t.co/NA05otgwlN"", 'display_text_range': [0, 180], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/NA05otgwlN', 'expanded_url': 'https://trib.al/0mnbWYD', 'display_url': 'trib.al/0mnbWYD', 'indices': [157, 180]}], 'user_mentions': [], 'symbols': []}}",2,6,25,42,"{'hashtags': [], 'urls': [{'url': 'https://t.co/E4MRPdgJfz', 'expanded_url': 'https://twitter.com/i/web/status/1255101473790275584', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
55,Tue Apr 28 11:48:04 +0000 2020,1255101473383501824,1255101473383501824,"Clashes between protesters and troops leave one man dead in Lebanon, as anger mounts over the country’s currency cr… https://t.co/ANnifhJM9G",,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Clashes between protesters and troops leave one man dead in Lebanon, as anger mounts over the country’s currency crisis https://t.co/ZjTrKJfKQi', 'display_text_range': [0, 143], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ZjTrKJfKQi', 'expanded_url': 'https://trib.al/zDt3hte', 'display_url': 'trib.al/zDt3hte', 'indices': [120, 143]}], 'user_mentions': [], 'symbols': []}}",1,0,9,20,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ANnifhJM9G', 'expanded_url': 'https://twitter.com/i/web/status/1255101473383501824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
56,Tue Apr 28 11:48:04 +0000 2020,1255101471084941313,1255101471084941313,Caterpillar shelves its traditional earnings forecast for 2020 as fallout from the coronavirus pandemic jolts custo… https://t.co/D9n1JGusrO,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'Caterpillar shelves its traditional earnings forecast for 2020 as fallout from the coronavirus pandemic jolts customers in mining, construction and energy https://t.co/DYrDIt10Wm', 'display_text_range': [0, 178], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/DYrDIt10Wm', 'expanded_url': 'https://trib.al/Zu1Hdfk', 'display_url': 'trib.al/Zu1Hdfk', 'indices': [155, 178]}], 'user_mentions': [], 'symbols': []}}",0,1,10,28,"{'hashtags': [], 'urls': [{'url': 'https://t.co/D9n1JGusrO', 'expanded_url': 'https://twitter.com/i/web/status/1255101471084941313', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
57,Tue Apr 28 11:46:06 +0000 2020,1255100978740723713,1255100978740723713,"More than 200,000 people working in the U.S. on an H1-B visa could lose their legal status by June as coronavirus c… https://t.co/FKrizUXpDT",,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'More than 200,000 people working in the U.S. on an H1-B visa could lose their legal status by June as coronavirus closures hit income https://t.co/GqKG6GPeuC', 'display_text_range': [0, 157], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/GqKG6GPeuC', 'expanded_url': 'https://trib.al/UKiGlqj', 'display_url': 'trib.al/UKiGlqj', 'indices': [134, 157]}], 'user_mentions': [], 'symbols': []}}",12,13,68,78,"{'hashtags': [], 'urls': [{'url': 'https://t.co/FKrizUXpDT', 'expanded_url': 'https://twitter.com/i/web/status/1255100978740723713', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
58,Tue Apr 28 11:42:05 +0000 2020,1255099968525918209,1255099968525918209,European governments may spend more than $2 trillion supporting national industries through the pandemic. Are they… https://t.co/2RYOkAK5cX,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,"{'full_text': 'European governments may spend more than $2 trillion supporting national industries through the pandemic. Are they throwing good money after bad? https://t.co/iAVVC8lXi4', 'display_text_range': [0, 169], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/iAVVC8lXi4', 'expanded_url': 'https://trib.al/fTpSfxF', 'display_url': 'trib.al/fTpSfxF', 'indices': [146, 169]}], 'user_mentions': [], 'symbols': []}}",8,4,21,48,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2RYOkAK5cX', 'expanded_url': 'https://twitter.com/i/web/status/1255099968525918209', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
59,Tue Apr 28 11:37:05 +0000 2020,1255098710893178880,1255098710893178880,"If not Kim Jong Un, then who? Meet the possible heirs to North Korea’s throne https://t.co/nw79JHHbW6",,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,9,17,29,97,"{'hashtags': [], 'urls': [{'url': 'https://t.co/nw79JHHbW6', 'expanded_url': 'https://trib.al/ZX9G5xh', 'display_url': 'trib.al/ZX9G5xh', 'indices': [78, 101]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
60,Tue Apr 28 11:31:34 +0000 2020,1255097322029056002,1255097322029056002,RT @lucy_meakin: Workers and companies across the globe are racing to learn fresh skills as the coronavirus crisis triggers millions of job…,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'lucy_meakin', 'name': 'Lucy Meakin', 'id': 374020495, 'id_str': '374020495', 'indices': [3, 15]}], 'symbols': []}",False,False,,low,en,[{'tag': None}],"{'created_at': 'Tue Apr 28 11:25:45 +0000 2020', 'id': 1255095858158338049, 'id_str': '1255095858158338049', 'text': 'Workers and companies across the globe are racing to learn fresh skills as the coronavirus crisis triggers millions… https://t.co/KoYxaL0IJA', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 374020495, 'id_str': '374020495', 'name': 'Lucy Meakin', 'screen_name': 'lucy_meakin', 'location': 'London', 'url': 'http://www.bloomberg.com/authors/AOW9mDgCGr8/lucy-meakin', 'description': ""Bloomberg reporter covering UK @economics & @BankofEngland so inevitably @brexit. Anxious 1st time tomato plant parent. Views are mine & RTs aren't endorsements"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 4724, 'friends_count': 1091, 'listed_count': 224, 'favourites_count': 1091, 'statuses_count': 9165, 'created_at': 'Thu Sep 15 15:32:03 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FA743E', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1151272264626790400/JKRgz4gU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1151272264626790400/JKRgz4gU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/374020495/1448555936', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Workers and companies across the globe are racing to learn fresh skills as the coronavirus crisis triggers millions of jobs cuts and threatens a deep recession https://t.co/kEGmAQLs1y THREAD / 1', 'display_text_range': [0, 194], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/kEGmAQLs1y', 'expanded_url': 'https://www.bloomberg.com/news/articles/2020-04-27/business-of-survival-means-race-for-new-skills-to-stay-afloat?sref=gNZpbHQC', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [160, 183]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 3, 'reply_count': 1, 'retweet_count': 35, 'favorite_count': 52, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/KoYxaL0IJA', 'expanded_url': 'https://twitter.com/i/web/status/1255095858158338049', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",
61,Tue Apr 28 11:29:05 +0000 2020,1255096696201269250,1255096696201269250,Quants have struggled to beat the simple strategy of buying and holding the largest companies https://t.co/1pn5U1c0mq via @BW,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,3,3,15,34,"{'hashtags': [], 'urls': [{'url': 'https://t.co/1pn5U1c0mq', 'expanded_url': 'https://trib.al/1VXjqfZ', 'display_url': 'trib.al/1VXjqfZ', 'indices': [94, 117]}], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [122, 125]}], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,
62,Tue Apr 28 11:27:05 +0000 2020,1255096193228713984,1255096193228713984,🇰🇵Could Kim Yo Jong become North Korea’s first woman leader? https://t.co/K66NTwSGOC (Video via @QuickTake) https://t.co/ZSnn36tolA,"[0, 107]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381600, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,,26,26,108,273,"{'hashtags': [], 'urls': [{'url': 'https://t.co/K66NTwSGOC', 'expanded_url': 'https://trib.al/4JetsTc', 'display_url': 'trib.al/4JetsTc', 'indices': [61, 84]}], 'user_mentions': [{'screen_name': 'QuickTake', 'name': 'Bloomberg QuickTake', 'id': 252751061, 'id_str': '252751061', 'indices': [96, 106]}], 'symbols': [], 'media': [{'id': 1255090976500187136, 'id_str': '1255090976500187136', 'indices': [108, 131], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255090976500187136/img/5W1OGtSvMogc8HFx.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255090976500187136/img/5W1OGtSvMogc8HFx.jpg', 'url': 'https://t.co/ZSnn36tolA', 'display_url': 'pic.twitter.com/ZSnn36tolA', 'expanded_url': 'https://twitter.com/business/status/1255096193228713984/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",False,False,False,low,en,[{'tag': None}],,"{'media': [{'id': 1255090976500187136, 'id_str': '1255090976500187136', 'indices': [108, 131], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255090976500187136/img/5W1OGtSvMogc8HFx.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255090976500187136/img/5W1OGtSvMogc8HFx.jpg', 'url': 'https://t.co/ZSnn36tolA', 'display_url': 'pic.twitter.com/ZSnn36tolA', 'expanded_url': 'https://twitter.com/business/status/1255096193228713984/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 60007, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1255090976500187136/pl/NfUykOB-1lUh0Iat.m3u8?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255090976500187136/vid/720x720/-yzSADWVlZ8LNv0_.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255090976500187136/vid/320x320/HvB-Ip4F5S5p6Ogu.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255090976500187136/vid/480x480/sjW6DqB52kaG3mjD.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}"
